Method,Robots,Tasks,Candidates,Score,Length
rank_assignments_range,50,25,50,259.18333333333334,303.9
cbba_task_allocation,50,25,50,454.06507936507944,7367.9
ssia_task_allocation,50,25,50,454.7746031746033,185.6
ilp_task_allocation,50,25,50,457.39841269841276,119417.3
jv_task_allocation,50,25,50,457.3984126984128,228.8
rank_assignments_borda,50,25,50,92.07261904761904,2732.4
rank_assignments_approval,50,25,50,166.375,2804.1
rank_assignments_majority_judgment,50,25,50,124.92261904761905,1069.0
rank_assignments_cumulative_voting,50,25,50,124.0642857142857,2876.1
rank_assignments_condorcet_method,50,25,50,210.25238095238095,129338.8
rank_assignments_range,50,25,50,188.9630952380952,454.4
cbba_task_allocation,50,25,50,360.75238095238086,3612.0
ssia_task_allocation,50,25,50,358.69285714285706,257.2
ilp_task_allocation,50,25,50,364.08571428571423,148201.0
jv_task_allocation,50,25,50,364.08571428571423,372.4
rank_assignments_borda,50,25,100,221.31666666666666,12213.8
rank_assignments_approval,50,25,100,250.4642857142857,6896.2
rank_assignments_majority_judgment,50,25,100,224.4380952380952,6335.8
rank_assignments_cumulative_voting,50,25,100,265.06428571428575,13119.8
rank_assignments_condorcet_method,50,25,100,247.89761904761903,761541.0
rank_assignments_range,50,25,100,235.84761904761908,1571.5
cbba_task_allocation,50,25,100,411.79047619047617,3527.9
ssia_task_allocation,50,25,100,413.45714285714286,372.7
ilp_task_allocation,50,25,100,413.45714285714286,87018.3
jv_task_allocation,50,25,100,413.4571428571428,449.8
rank_assignments_borda,50,25,100,114.11190476190475,5717.7
rank_assignments_approval,50,25,100,147.6035714285714,7630.0
rank_assignments_majority_judgment,50,25,100,69.98333333333332,2694.3
rank_assignments_cumulative_voting,50,25,100,192.94642857142858,7254.9
rank_assignments_condorcet_method,50,25,100,170.32261904761904,540269.7
rank_assignments_range,50,25,100,154.43571428571428,566.9
cbba_task_allocation,50,25,100,355.2190476190476,2105.4
ssia_task_allocation,50,25,100,358.552380952381,202.2
ilp_task_allocation,50,25,100,358.552380952381,71047.0
jv_task_allocation,50,25,100,358.55238095238093,387.1
rank_assignments_borda,50,25,100,122.56428571428572,5927.2
rank_assignments_approval,50,25,100,164.775,5731.0
rank_assignments_majority_judgment,50,25,100,98.31666666666666,2232.6
rank_assignments_cumulative_voting,50,25,100,61.85,6891.5
rank_assignments_condorcet_method,50,25,100,168.63095238095235,753621.6
rank_assignments_range,50,25,100,154.08571428571426,1135.7
cbba_task_allocation,50,25,100,326.19999999999993,10425.2
ssia_task_allocation,50,25,100,323.18888888888887,459.9
ilp_task_allocation,50,25,100,326.2,130761.8
jv_task_allocation,50,25,100,326.2,481.2
rank_assignments_borda,50,25,100,215.65595238095236,7011.7
rank_assignments_approval,50,25,100,302.2392857142857,7516.4
rank_assignments_majority_judgment,50,25,100,282.36071428571427,2976.7
rank_assignments_cumulative_voting,50,25,100,307.72738095238094,10680.4
rank_assignments_condorcet_method,50,25,100,283.58214285714286,781221.5
rank_assignments_range,50,25,100,279.64404761904757,603.0
cbba_task_allocation,50,25,100,468.56785714285706,1348.3
ssia_task_allocation,50,25,100,468.56785714285724,198.4
ilp_task_allocation,50,25,100,468.56785714285706,95413.1
jv_task_allocation,50,25,100,468.5678571428572,323.1
rank_assignments_borda,50,25,100,84.78333333333333,6076.0
rank_assignments_approval,50,25,100,183.5154761904762,4534.6
rank_assignments_majority_judgment,50,25,100,67.27380952380953,2152.9
rank_assignments_cumulative_voting,50,25,100,134.94047619047618,6203.3
rank_assignments_condorcet_method,50,25,100,161.52380952380955,754775.9
rank_assignments_range,50,25,100,199.875,1188.9
cbba_task_allocation,50,25,100,401.3446428571429,4234.4
ssia_task_allocation,50,25,100,401.9779761904762,189.8
ilp_task_allocation,50,25,100,404.6779761904762,88459.7
jv_task_allocation,50,25,100,404.6779761904762,492.5
rank_assignments_borda,50,37,10,186.75714285714287,1303.4
rank_assignments_approval,50,37,10,244.72380952380954,1108.4
rank_assignments_majority_judgment,50,37,10,187.76190476190476,602.4
rank_assignments_cumulative_voting,50,37,10,272.2017857142857,777.0
rank_assignments_condorcet_method,50,37,10,275.9279761904762,8569.0
rank_assignments_range,50,37,10,273.67321428571427,86.2
cbba_task_allocation,50,37,10,481.26547619047625,3684.3
ssia_task_allocation,50,37,10,477.1571428571428,283.6
ilp_task_allocation,50,37,10,481.26547619047614,116285.0
jv_task_allocation,50,37,10,481.2654761904761,151.7
rank_assignments_borda,50,37,10,253.45833333333331,693.2
rank_assignments_approval,50,37,10,240.68928571428572,579.4
rank_assignments_majority_judgment,50,37,10,220.29166666666666,341.4
rank_assignments_cumulative_voting,50,37,10,250.43928571428572,1280.8
rank_assignments_condorcet_method,50,37,10,296.45238095238096,6818.8
rank_assignments_range,50,37,10,231.94523809523807,97.5
cbba_task_allocation,50,37,10,551.9714285714285,5703.8
ssia_task_allocation,50,37,10,549.027380952381,449.6
ilp_task_allocation,50,37,10,557.6380952380952,97163.1
jv_task_allocation,50,37,10,557.638095238095,255.3
rank_assignments_borda,50,37,10,104.0404761904762,688.2
rank_assignments_approval,50,37,10,217.6946428571428,582.6
rank_assignments_majority_judgment,50,37,10,145.3166666666667,588.1
rank_assignments_cumulative_voting,50,37,10,199.77976190476187,847.3
rank_assignments_condorcet_method,50,37,10,173.05833333333334,5128.5
rank_assignments_range,50,37,10,198.16944444444445,84.3
cbba_task_allocation,50,37,10,432.327380952381,3782.3
ssia_task_allocation,50,37,10,462.1128968253968,271.0
ilp_task_allocation,50,37,10,472.5773809523809,103733.5
jv_task_allocation,50,37,10,472.5773809523809,177.7
rank_assignments_borda,50,37,10,205.98928571428573,691.7
rank_assignments_approval,50,37,10,205.0102813852814,586.5
rank_assignments_majority_judgment,50,37,10,117.7638528138528,320.0
rank_assignments_cumulative_voting,50,37,10,198.4440476190476,738.0
rank_assignments_condorcet_method,50,37,10,198.19642857142856,5337.1
rank_assignments_range,50,37,10,215.9102813852814,89.2
cbba_task_allocation,50,37,10,503.96845238095244,7061.2
ssia_task_allocation,50,37,10,523.8707972582972,279.9
ilp_task_allocation,50,37,10,526.635119047619,102039.0
jv_task_allocation,50,37,10,526.6351190476191,242.1
rank_assignments_borda,50,37,10,71.71666666666667,688.4
rank_assignments_approval,50,37,10,179.20238095238096,583.2
rank_assignments_majority_judgment,50,37,10,186.2517857142857,366.1
rank_assignments_cumulative_voting,50,37,10,175.81488095238095,829.9
rank_assignments_condorcet_method,50,37,10,210.8863095238095,6905.3
rank_assignments_range,50,37,10,182.91488095238094,121.3
cbba_task_allocation,50,37,10,397.6833333333334,5785.0
ssia_task_allocation,50,37,10,444.610119047619,418.0
ilp_task_allocation,50,37,10,457.96607142857135,94147.5
jv_task_allocation,50,37,10,457.96607142857135,172.9
rank_assignments_borda,50,37,25,220.8479797979798,1678.1
rank_assignments_approval,50,37,25,318.5990079365079,1439.0
rank_assignments_majority_judgment,50,37,25,206.8154761904762,725.6
rank_assignments_cumulative_voting,50,37,25,241.052380952381,2279.2
rank_assignments_condorcet_method,50,37,25,299.23055555555555,36604.5
rank_assignments_range,50,37,25,314.7138888888889,204.2
cbba_task_allocation,50,37,25,575.1164321789322,2652.9
ssia_task_allocation,50,37,25,599.4497655122655,248.9
ilp_task_allocation,50,37,25,601.1164321789323,101398.5
jv_task_allocation,50,37,25,601.1164321789322,243.1
rank_assignments_borda,50,37,25,228.9702380952381,1687.2
rank_assignments_approval,50,37,25,243.20303030303032,1567.5
rank_assignments_majority_judgment,50,37,25,191.7268398268398,700.2
rank_assignments_cumulative_voting,50,37,25,232.46493506493508,1913.1
rank_assignments_condorcet_method,50,37,25,273.3428571428571,38917.6
rank_assignments_range,50,37,25,304.34231601731597,363.9
cbba_task_allocation,50,37,25,599.8096320346322,3485.5
ssia_task_allocation,50,37,25,599.8096320346319,709.7
ilp_task_allocation,50,37,25,603.1429653679652,84084.0
jv_task_allocation,50,37,25,603.1429653679653,139.3
rank_assignments_borda,50,37,25,172.66666666666663,1673.3
rank_assignments_approval,50,37,25,243.45,1422.2
rank_assignments_majority_judgment,50,37,25,82.11666666666666,749.4
rank_assignments_cumulative_voting,50,37,25,206.85714285714286,1804.7
rank_assignments_condorcet_method,50,37,25,237.85714285714286,39094.3
rank_assignments_range,50,37,25,242.5571428571428,210.1
cbba_task_allocation,50,37,25,430.3142857142856,2372.3
ssia_task_allocation,50,37,25,425.2571428571428,264.5
ilp_task_allocation,50,37,25,430.31428571428575,117506.5
jv_task_allocation,50,37,25,430.3142857142857,325.7
rank_assignments_borda,50,37,25,146.99166666666667,3876.2
rank_assignments_approval,50,37,25,238.9797619047619,4042.7
rank_assignments_majority_judgment,50,37,25,185.0666666666667,1426.4
rank_assignments_cumulative_voting,50,37,25,244.12738095238092,7880.8
rank_assignments_condorcet_method,50,37,25,234.80714285714285,51535.4
rank_assignments_range,50,37,25,225.28214285714284,202.0
cbba_task_allocation,50,37,25,435.1714285714286,4049.3
ssia_task_allocation,50,37,25,489.3911255411256,252.8
ilp_task_allocation,50,37,25,496.7190476190475,128652.7
jv_task_allocation,50,37,25,496.71904761904756,549.7
rank_assignments_borda,50,37,25,89.48333333333332,1809.6
rank_assignments_approval,50,37,25,163.72023809523807,2858.6
rank_assignments_majority_judgment,50,37,25,138.63809523809522,742.6
rank_assignments_cumulative_voting,50,37,25,214.26626984126983,2669.1
rank_assignments_condorcet_method,50,37,25,203.25476190476186,54869.4
rank_assignments_range,50,37,25,165.44642857142858,470.0
cbba_task_allocation,50,37,25,416.847619047619,7597.0
ssia_task_allocation,50,37,25,410.40595238095233,599.9
ilp_task_allocation,50,37,25,416.84761904761905,141355.5
jv_task_allocation,50,37,25,416.847619047619,236.6
rank_assignments_borda,50,37,50,202.79880952380952,7079.2
rank_assignments_approval,50,37,50,320.74880952380954,3624.2
rank_assignments_majority_judgment,50,37,50,220.99166666666667,1568.1
rank_assignments_cumulative_voting,50,37,50,275.8511904761905,4348.4
rank_assignments_condorcet_method,50,37,50,290.63214285714287,200095.1
rank_assignments_range,50,37,50,295.8095238095238,399.2
cbba_task_allocation,50,37,50,619.165476190476,7481.9
ssia_task_allocation,50,37,50,569.2654761904762,389.5
ilp_task_allocation,50,37,50,620.8321428571429,119322.1
jv_task_allocation,50,37,50,620.8321428571429,252.9
rank_assignments_borda,50,37,50,215.98809523809527,4817.6
rank_assignments_approval,50,37,50,238.75000000000003,3882.6
rank_assignments_majority_judgment,50,37,50,122.84047619047617,1258.3
rank_assignments_cumulative_voting,50,37,50,272.0059523809524,4367.5
rank_assignments_condorcet_method,50,37,50,271.9738095238095,163119.8
rank_assignments_range,50,37,50,245.18452380952377,411.9
cbba_task_allocation,50,37,50,390.3107142857142,2479.8
ssia_task_allocation,50,37,50,388.81071428571425,271.5
ilp_task_allocation,50,37,50,390.31071428571425,106063.0
jv_task_allocation,50,37,50,390.31071428571425,257.3
rank_assignments_borda,50,37,50,163.73630952380952,8643.2
rank_assignments_approval,50,37,50,197.02619047619046,7838.1
rank_assignments_majority_judgment,50,37,50,131.7529761904762,2585.3
rank_assignments_cumulative_voting,50,37,50,181.8654761904762,7371.1
rank_assignments_condorcet_method,50,37,50,186.43214285714285,194846.8
rank_assignments_range,50,37,50,235.9495670995671,492.8
cbba_task_allocation,50,37,50,414.85119047619054,2937.2
ssia_task_allocation,50,37,50,432.44702380952384,274.5
ilp_task_allocation,50,37,50,438.9970238095239,101132.9
jv_task_allocation,50,37,50,438.99702380952374,538.7
rank_assignments_borda,50,37,50,106.89047619047616,3757.7
rank_assignments_approval,50,37,50,141.3642857142857,5459.8
rank_assignments_majority_judgment,50,37,50,120.32922077922076,1708.4
rank_assignments_cumulative_voting,50,37,50,129.46845238095239,3662.9
rank_assignments_condorcet_method,50,37,50,149.93571428571428,160661.3
rank_assignments_range,50,37,50,160.26428571428568,402.8
cbba_task_allocation,50,37,50,369.4041666666667,4726.5
ssia_task_allocation,50,37,50,365.5541666666667,287.6
ilp_task_allocation,50,37,50,374.40416666666664,103225.8
jv_task_allocation,50,37,50,374.40416666666664,247.2
rank_assignments_borda,50,37,50,117.43809523809523,3864.5
rank_assignments_approval,50,37,50,266.96607142857147,2877.0
rank_assignments_majority_judgment,50,37,50,144.74226190476193,1418.5
rank_assignments_cumulative_voting,50,37,50,247.42559523809524,3606.4
rank_assignments_condorcet_method,50,37,50,277.68392857142857,161242.5
rank_assignments_range,50,37,50,250.13392857142856,409.5
cbba_task_allocation,50,37,50,475.20297619047625,2035.2
ssia_task_allocation,50,37,50,472.3672619047619,270.1
ilp_task_allocation,50,37,50,476.8696428571429,94870.2
jv_task_allocation,50,37,50,476.8696428571429,256.3
rank_assignments_borda,50,37,100,177.91666666666666,7057.1
rank_assignments_approval,50,37,100,273.0083333333333,5902.5
rank_assignments_majority_judgment,50,37,100,174.46666666666667,2853.6
rank_assignments_cumulative_voting,50,37,100,185.6952380952381,7846.4
rank_assignments_condorcet_method,50,37,100,280.4452380952381,642137.0
rank_assignments_range,50,37,100,249.61666666666665,845.6
cbba_task_allocation,50,37,100,498.3500000000001,2660.7
ssia_task_allocation,50,37,100,494.06607142857143,265.9
ilp_task_allocation,50,37,100,518.1119047619046,143619.0
jv_task_allocation,50,37,100,518.1119047619047,654.2
rank_assignments_borda,50,37,100,108.48571428571427,7204.3
rank_assignments_approval,50,37,100,213.01666666666665,6161.1
rank_assignments_majority_judgment,50,37,100,164.58333333333331,3870.7
rank_assignments_cumulative_voting,50,37,100,202.50238095238095,8062.3
rank_assignments_condorcet_method,50,37,100,221.09047619047615,659481.6
rank_assignments_range,50,37,100,212.67142857142855,1018.3
cbba_task_allocation,50,37,100,492.4000000000001,3149.1
ssia_task_allocation,50,37,100,489.475,261.0
ilp_task_allocation,50,37,100,495.73333333333335,91180.3
jv_task_allocation,50,37,100,495.73333333333335,248.1
rank_assignments_borda,50,37,100,197.84920634920633,7168.0
rank_assignments_approval,50,37,100,256.7837301587301,5884.5
rank_assignments_majority_judgment,50,37,100,155.38571428571427,3358.1
rank_assignments_cumulative_voting,50,37,100,243.04642857142855,8098.3
rank_assignments_condorcet_method,50,37,100,260.8392857142857,746858.2
rank_assignments_range,50,37,100,267.8785714285714,859.1
cbba_task_allocation,50,37,100,514.1845238095239,3651.5
ssia_task_allocation,50,37,100,508.48730158730154,398.2
ilp_task_allocation,50,37,100,514.1845238095237,99743.9
jv_task_allocation,50,37,100,514.1845238095239,249.4
rank_assignments_borda,50,37,100,271.9738095238095,8324.5
rank_assignments_approval,50,37,100,343.9214285714286,9172.0
rank_assignments_majority_judgment,50,37,100,361.5857142857144,2478.4
rank_assignments_cumulative_voting,50,37,100,266.88928571428573,9334.9
rank_assignments_condorcet_method,50,37,100,335.1261904761905,934601.7
rank_assignments_range,50,37,100,333.31309523809523,830.5
cbba_task_allocation,50,37,100,637.9107142857143,1949.9
ssia_task_allocation,50,37,100,632.7690476190476,254.3
ilp_task_allocation,50,37,100,637.9107142857143,116611.7
jv_task_allocation,50,37,100,637.9107142857144,256.1
rank_assignments_borda,50,37,100,237.72261904761902,9012.3
rank_assignments_approval,50,37,100,307.9761904761904,9069.9
rank_assignments_majority_judgment,50,37,100,195.7785714285714,4834.2
rank_assignments_cumulative_voting,50,37,100,229.3571428571428,10673.8
rank_assignments_condorcet_method,50,37,100,338.5416666666667,948200.6
rank_assignments_range,50,37,100,313.4142857142857,819.9
cbba_task_allocation,50,37,100,633.2952380952381,5148.9
ssia_task_allocation,50,37,100,601.720238095238,269.9
ilp_task_allocation,50,37,100,658.6619047619049,117306.3
jv_task_allocation,50,37,100,658.661904761905,4564.4
rank_assignments_borda,50,50,10,201.21904761904761,1412.9
rank_assignments_approval,50,50,10,314.3121212121212,1294.8
rank_assignments_majority_judgment,50,50,10,96.1387445887446,415.7
rank_assignments_cumulative_voting,50,50,10,248.65339105339103,1055.1
rank_assignments_condorcet_method,50,50,10,269.8242424242424,6750.6
rank_assignments_range,50,50,10,317.0811688311687,116.1
cbba_task_allocation,50,50,10,539.8650793650795,6515.4
ssia_task_allocation,50,50,10,510.1670274170274,317.8
ilp_task_allocation,50,50,10,539.8650793650795,177336.7
jv_task_allocation,50,50,10,539.8650793650795,380.8
rank_assignments_borda,50,50,10,310.71179653679656,1164.6
rank_assignments_approval,50,50,10,341.45039682539687,737.8
rank_assignments_majority_judgment,50,50,10,313.8547619047619,382.6
rank_assignments_cumulative_voting,50,50,10,296.4571428571429,963.2
rank_assignments_condorcet_method,50,50,10,344.9892857142857,6363.0
rank_assignments_range,50,50,10,349.32857142857154,227.6
cbba_task_allocation,50,50,10,608.4657647907649,7065.4
ssia_task_allocation,50,50,10,645.3252886002888,415.6
ilp_task_allocation,50,50,10,669.3490981240982,111644.7
jv_task_allocation,50,50,10,669.3490981240982,222.9
rank_assignments_borda,50,50,10,231.3047619047619,779.1
rank_assignments_approval,50,50,10,343.62499999999994,678.8
rank_assignments_majority_judgment,50,50,10,264.2089285714286,909.7
rank_assignments_cumulative_voting,50,50,10,268.2238095238095,1282.4
rank_assignments_condorcet_method,50,50,10,287.37380952380954,6619.2
rank_assignments_range,50,50,10,301.1035714285714,113.8
cbba_task_allocation,50,50,10,657.2285714285716,3377.3
ssia_task_allocation,50,50,10,703.5970238095236,382.7
ilp_task_allocation,50,50,10,715.9785714285714,108549.7
jv_task_allocation,50,50,10,715.9785714285716,283.9
rank_assignments_borda,50,50,10,307.9809523809524,789.4
rank_assignments_approval,50,50,10,297.32245670995667,677.9
rank_assignments_majority_judgment,50,50,10,198.94107142857143,447.5
rank_assignments_cumulative_voting,50,50,10,290.6523809523809,922.1
rank_assignments_condorcet_method,50,50,10,279.46011904761906,6151.5
rank_assignments_range,50,50,10,335.9147186147186,156.9
cbba_task_allocation,50,50,10,569.489880952381,9942.6
ssia_task_allocation,50,50,10,591.6220238095239,330.6
ilp_task_allocation,50,50,10,608.3708333333334,104800.0
jv_task_allocation,50,50,10,608.3708333333333,196.2
rank_assignments_borda,50,50,10,234.10178571428574,828.3
rank_assignments_approval,50,50,10,301.5803571428571,702.9
rank_assignments_majority_judgment,50,50,10,225.0327380952381,383.0
rank_assignments_cumulative_voting,50,50,10,355.3374999999999,1151.6
rank_assignments_condorcet_method,50,50,10,359.0642857142857,5927.2
rank_assignments_range,50,50,10,326.90000000000003,109.8
cbba_task_allocation,50,50,10,696.3672619047616,3135.4
ssia_task_allocation,50,50,10,691.5660714285714,307.0
ilp_task_allocation,50,50,10,703.0339285714283,130664.7
jv_task_allocation,50,50,10,703.0339285714284,294.8
rank_assignments_borda,50,50,25,149.91190476190474,1927.8
rank_assignments_approval,50,50,25,276.14642857142854,2048.6
rank_assignments_majority_judgment,50,50,25,217.1214285714285,824.2
rank_assignments_cumulative_voting,50,50,25,268.2630952380953,2964.6
rank_assignments_condorcet_method,50,50,25,278.19166666666666,43702.9
rank_assignments_range,50,50,25,253.6404761904762,293.6
cbba_task_allocation,50,50,25,426.74404761904765,6610.1
ssia_task_allocation,50,50,25,487.4857142857144,881.0
ilp_task_allocation,50,50,25,496.99404761904754,174007.2
jv_task_allocation,50,50,25,496.99404761904765,1508.6
rank_assignments_borda,50,50,25,168.57619047619045,3067.5
rank_assignments_approval,50,50,25,290.7984126984127,4176.0
rank_assignments_majority_judgment,50,50,25,191.32619047619045,3093.2
rank_assignments_cumulative_voting,50,50,25,230.14523809523808,6049.5
rank_assignments_condorcet_method,50,50,25,270.95674603174604,70195.0
rank_assignments_range,50,50,25,266.9440476190476,326.7
cbba_task_allocation,50,50,25,458.6428571428571,10201.4
ssia_task_allocation,50,50,25,461.1011904761904,388.6
ilp_task_allocation,50,50,25,461.97619047619037,202934.2
jv_task_allocation,50,50,25,461.97619047619054,563.5
rank_assignments_borda,50,50,25,193.9047619047619,2688.0
rank_assignments_approval,50,50,25,345.38214285714287,3579.3
rank_assignments_majority_judgment,50,50,25,331.1484126984127,857.0
rank_assignments_cumulative_voting,50,50,25,323.55822510822514,4309.4
rank_assignments_condorcet_method,50,50,25,344.663492063492,63400.0
rank_assignments_range,50,50,25,343.8237012987013,446.5
cbba_task_allocation,50,50,25,628.0677489177489,4176.6
ssia_task_allocation,50,50,25,623.1625901875902,301.7
ilp_task_allocation,50,50,25,649.8177489177489,146518.2
jv_task_allocation,50,50,25,649.8177489177488,288.5
rank_assignments_borda,50,50,25,197.33928571428572,3277.2
rank_assignments_approval,50,50,25,265.7916666666667,1689.7
rank_assignments_majority_judgment,50,50,25,144.63214285714284,1019.5
rank_assignments_cumulative_voting,50,50,25,268.3613095238095,2116.0
rank_assignments_condorcet_method,50,50,25,248.3785714285714,66388.8
rank_assignments_range,50,50,25,294.0541666666666,518.5
cbba_task_allocation,50,50,25,534.4839285714287,9291.8
ssia_task_allocation,50,50,25,582.5470238095239,689.9
ilp_task_allocation,50,50,25,595.5791666666667,121929.1
jv_task_allocation,50,50,25,595.5791666666667,284.6
rank_assignments_borda,50,50,25,313.6595238095238,2539.6
rank_assignments_approval,50,50,25,343.4083333333333,1657.8
rank_assignments_majority_judgment,50,50,25,212.61666666666667,832.6
rank_assignments_cumulative_voting,50,50,25,315.45,2099.5
rank_assignments_condorcet_method,50,50,25,330.81071428571425,45891.8
rank_assignments_range,50,50,25,316.06071428571425,272.6
cbba_task_allocation,50,50,25,575.486904761905,4938.7
ssia_task_allocation,50,50,25,531.4107142857143,363.8
ilp_task_allocation,50,50,25,580.4869047619048,109707.0
jv_task_allocation,50,50,25,580.4869047619047,278.7
rank_assignments_borda,50,50,50,203.71666666666667,3843.4
rank_assignments_approval,50,50,50,317.30238095238093,3387.1
rank_assignments_majority_judgment,50,50,50,264.29761904761904,2343.4
rank_assignments_cumulative_voting,50,50,50,182.59047619047618,4508.9
rank_assignments_condorcet_method,50,50,50,294.28571428571433,181665.2
rank_assignments_range,50,50,50,341.76266233766233,1212.2
cbba_task_allocation,50,50,50,533.3083333333332,7186.5
ssia_task_allocation,50,50,50,553.1083333333333,344.7
ilp_task_allocation,50,50,50,571.4749999999999,110146.6
jv_task_allocation,50,50,50,571.475,313.3
rank_assignments_borda,50,50,50,311.37023809523805,3957.1
rank_assignments_approval,50,50,50,367.4125000000001,3588.3
rank_assignments_majority_judgment,50,50,50,341.25000000000006,1635.3
rank_assignments_cumulative_voting,50,50,50,276.1190476190476,5230.8
rank_assignments_condorcet_method,50,50,50,386.63555194805195,186626.3
rank_assignments_range,50,50,50,423.1450757575758,1071.4
cbba_task_allocation,50,50,50,663.407575757576,14814.6
ssia_task_allocation,50,50,50,681.8125,563.6
ilp_task_allocation,50,50,50,754.4105519480519,183956.4
jv_task_allocation,50,50,50,754.410551948052,591.2
rank_assignments_borda,50,50,50,280.5541666666667,6133.5
rank_assignments_approval,50,50,50,360.43019480519484,3421.7
rank_assignments_majority_judgment,50,50,50,303.94345238095235,1701.6
rank_assignments_cumulative_voting,50,50,50,394.6267857142857,4743.5
rank_assignments_condorcet_method,50,50,50,325.1915584415584,203440.8
rank_assignments_range,50,50,50,377.9309523809525,700.9
cbba_task_allocation,50,50,50,572.8934523809525,3826.7
ssia_task_allocation,50,50,50,589.3915584415582,328.0
ilp_task_allocation,50,50,50,594.0809523809525,103584.1
jv_task_allocation,50,50,50,594.0809523809523,326.0
rank_assignments_borda,50,50,50,279.9988095238095,4015.6
rank_assignments_approval,50,50,50,316.41130952380945,3528.2
rank_assignments_majority_judgment,50,50,50,234.07619047619048,1616.3
rank_assignments_cumulative_voting,50,50,50,302.55654761904765,4392.2
rank_assignments_condorcet_method,50,50,50,333.19107142857143,288192.9
rank_assignments_range,50,50,50,355.6761904761904,651.1
cbba_task_allocation,50,50,50,596.1636904761906,3582.1
ssia_task_allocation,50,50,50,627.7392857142855,301.9
ilp_task_allocation,50,50,50,638.5922619047619,102463.0
jv_task_allocation,50,50,50,638.5922619047619,274.4
rank_assignments_borda,50,50,50,243.5375,5137.1
rank_assignments_approval,50,50,50,340.5422619047618,3993.8
rank_assignments_majority_judgment,50,50,50,165.41607142857146,1768.7
rank_assignments_cumulative_voting,50,50,50,265.9452380952381,6215.3
rank_assignments_condorcet_method,50,50,50,283.6386904761905,254471.2
rank_assignments_range,50,50,50,349.8291666666667,643.2
cbba_task_allocation,50,50,50,503.5886904761905,5530.7
ssia_task_allocation,50,50,50,514.2553571428571,340.0
ilp_task_allocation,50,50,50,523.7553571428571,104998.5
jv_task_allocation,50,50,50,523.7553571428572,279.0
rank_assignments_borda,50,50,100,265.0150793650794,8026.4
rank_assignments_approval,50,50,100,286.0107142857143,6934.3
rank_assignments_majority_judgment,50,50,100,177.8059523809524,3758.0
rank_assignments_cumulative_voting,50,50,100,279.2803571428571,12401.5
rank_assignments_condorcet_method,50,50,100,273.84702380952376,887095.3
rank_assignments_range,50,50,100,306.2505952380952,2549.1
cbba_task_allocation,50,50,100,501.71904761904767,7843.2
ssia_task_allocation,50,50,100,506.7734307359307,653.2
ilp_task_allocation,50,50,100,526.2666666666667,119023.9
jv_task_allocation,50,50,100,526.2666666666667,274.5
rank_assignments_borda,50,50,100,223.2392857142857,9257.9
rank_assignments_approval,50,50,100,343.885119047619,7516.5
rank_assignments_majority_judgment,50,50,100,118.04166666666666,5814.4
rank_assignments_cumulative_voting,50,50,100,337.1648809523809,14639.3
rank_assignments_condorcet_method,50,50,100,317.310119047619,972880.6
rank_assignments_range,50,50,100,307.1029761904762,1572.3
cbba_task_allocation,50,50,100,558.4607142857143,4137.8
ssia_task_allocation,50,50,100,553.2440476190476,338.7
ilp_task_allocation,50,50,100,558.4607142857143,109757.5
jv_task_allocation,50,50,100,558.4607142857143,461.3
rank_assignments_borda,50,50,100,235.6065476190476,9326.4
rank_assignments_approval,50,50,100,294.7517857142857,8220.7
rank_assignments_majority_judgment,50,50,100,227.6920634920635,3004.9
rank_assignments_cumulative_voting,50,50,100,294.52916666666664,10333.4
rank_assignments_condorcet_method,50,50,100,336.602380952381,1036100.0
rank_assignments_range,50,50,100,321.03392857142853,2822.8
cbba_task_allocation,50,50,100,512.3315476190477,10387.6
ssia_task_allocation,50,50,100,539.2968253968255,497.4
ilp_task_allocation,50,50,100,552.6172619047619,138101.2
jv_task_allocation,50,50,100,552.6172619047619,308.3
rank_assignments_borda,50,50,100,137.9440476190476,17664.4
rank_assignments_approval,50,50,100,303.8452380952381,10625.5
rank_assignments_majority_judgment,50,50,100,237.452380952381,11356.5
rank_assignments_cumulative_voting,50,50,100,303.797619047619,20761.6
rank_assignments_condorcet_method,50,50,100,319.7714285714286,941996.1
rank_assignments_range,50,50,100,386.82619047619045,1102.6
cbba_task_allocation,50,50,100,574.1202380952379,3496.1
ssia_task_allocation,50,50,100,550.8178571428571,328.3
ilp_task_allocation,50,50,100,574.2869047619047,184973.0
jv_task_allocation,50,50,100,574.2869047619047,510.7
rank_assignments_borda,50,50,100,191.81666666666666,12877.5
rank_assignments_approval,50,50,100,269.5130952380952,49550.2
rank_assignments_majority_judgment,50,50,100,213.78322510822514,20779.6
rank_assignments_cumulative_voting,50,50,100,262.58928571428567,8412.6
rank_assignments_condorcet_method,50,50,100,281.58452380952383,768642.1
rank_assignments_range,50,50,100,279.7059523809524,1355.4
cbba_task_allocation,50,50,100,514.8916666666665,2479.3
ssia_task_allocation,50,50,100,507.65952380952376,340.1
ilp_task_allocation,50,50,100,514.8916666666665,99787.9
jv_task_allocation,50,50,100,514.8916666666667,268.3
rank_assignments_borda,50,62,10,215.84999999999997,777.9
rank_assignments_approval,50,62,10,295.7321428571428,687.4
rank_assignments_majority_judgment,50,62,10,239.64523809523808,383.7
rank_assignments_cumulative_voting,50,62,10,310.57640692640695,1757.9
rank_assignments_condorcet_method,50,62,10,318.6666666666667,6706.0
rank_assignments_range,50,62,10,304.62380952380954,107.5
cbba_task_allocation,50,62,10,629.3761904761905,5364.3
