Method,Robots,Tasks,Candidates,Score,Length
ssia_task_allocation,100,150,100,90.74945268495007,736.0
ilp_task_allocation,100,150,100,93.81306726429898,313185.4
jv_task_allocation,100,150,100,93.81306726429901,554.5
rank_assignments_borda,100,150,100,31.867627696174694,14666.0
rank_assignments_approval,100,150,100,28.243356594935598,13120.0
rank_assignments_majority_judgment,100,150,100,33.22933470395397,3020.2
rank_assignments_cumulative_voting,100,150,100,39.98176819181029,15860.9
rank_assignments_condorcet_method,100,150,100,40.76133802421667,1268990.3
rank_assignments_range,100,150,100,37.623570732288286,1279.1
cbba_task_allocation,100,150,100,92.47330425585226,6342.0
ssia_task_allocation,100,150,100,90.55568448805356,713.4
ilp_task_allocation,100,150,100,94.37979222417388,292090.6
jv_task_allocation,100,150,100,94.37979222417393,504.6
rank_assignments_borda,100,150,100,37.374335404844274,14597.2
rank_assignments_approval,100,150,100,33.88534460749699,13355.7
rank_assignments_majority_judgment,100,150,100,31.122428312174947,3043.2
rank_assignments_cumulative_voting,100,150,100,38.550659168416786,15683.7
rank_assignments_condorcet_method,100,150,100,40.81407112202625,1268519.3
rank_assignments_range,100,150,100,42.48545017854065,1376.7
cbba_task_allocation,100,150,100,88.91146256424827,8161.9
ssia_task_allocation,100,150,100,91.53931530761947,728.7
ilp_task_allocation,100,150,100,94.89338504830293,316263.1
jv_task_allocation,100,150,100,94.89338504830293,612.9
rank_assignments_borda,100,150,100,35.435380524890185,15868.9
rank_assignments_approval,100,150,100,22.10779766784703,14068.8
rank_assignments_majority_judgment,100,150,100,29.396951490009954,3070.7
rank_assignments_cumulative_voting,100,150,100,42.37862228706127,15315.5
rank_assignments_condorcet_method,100,150,100,41.10544688559731,1274699.2
rank_assignments_range,100,150,100,40.76568726349399,1588.9
cbba_task_allocation,100,150,100,93.45191651963356,5926.4
ssia_task_allocation,100,150,100,90.65991676084384,677.6
ilp_task_allocation,100,150,100,94.9442369213356,294794.8
jv_task_allocation,100,150,100,94.94423692133563,740.6
rank_assignments_borda,500,250,10,88.83228209919179,17238.9
rank_assignments_approval,500,250,10,92.83946752519275,15572.7
rank_assignments_majority_judgment,500,250,10,91.81490183493325,742.6
rank_assignments_cumulative_voting,500,250,10,97.20393496014509,16924.4
rank_assignments_condorcet_method,500,250,10,89.24617759192314,142550.3
rank_assignments_range,500,250,10,96.2660070333762,368.2
cbba_task_allocation,500,250,10,228.09890200238235,430149.4
ssia_task_allocation,500,250,10,228.0580856758519,10506.9
ilp_task_allocation,500,250,10,228.09890200238257,2176116.2
jv_task_allocation,500,250,10,228.0989020023826,1522.8
rank_assignments_borda,500,250,10,74.75167486784255,16432.3
rank_assignments_approval,500,250,10,74.00815674431261,15694.9
rank_assignments_majority_judgment,500,250,10,71.62048553572181,772.6
rank_assignments_cumulative_voting,500,250,10,77.25568593523631,17076.9
rank_assignments_condorcet_method,500,250,10,76.17439791763691,140202.5
rank_assignments_range,500,250,10,82.9175828754479,372.2
cbba_task_allocation,500,250,10,229.08078989451337,353642.5
ssia_task_allocation,500,250,10,229.08078989451386,10698.8
ilp_task_allocation,500,250,10,229.08078989451377,2131152.2
jv_task_allocation,500,250,10,229.08078989451366,1582.7
rank_assignments_borda,500,250,10,88.37825456181321,16318.3
rank_assignments_approval,500,250,10,72.74973711184239,15791.5
rank_assignments_majority_judgment,500,250,10,89.36452055812688,835.1
rank_assignments_cumulative_voting,500,250,10,79.36284898778906,16796.2
rank_assignments_condorcet_method,500,250,10,82.50993365897811,141987.9
rank_assignments_range,500,250,10,86.00756656988176,345.0
cbba_task_allocation,500,250,10,231.32593897581927,221146.6
ssia_task_allocation,500,250,10,231.32593897581953,10493.2
ilp_task_allocation,500,250,10,231.32593897581958,2000963.6
jv_task_allocation,500,250,10,231.32593897581947,1460.3
rank_assignments_borda,500,250,10,78.71897280608519,16695.9
rank_assignments_approval,500,250,10,80.7959963287242,15841.3
rank_assignments_majority_judgment,500,250,10,83.514571237325,913.3
rank_assignments_cumulative_voting,500,250,10,89.57549411393835,16759.1
rank_assignments_condorcet_method,500,250,10,90.98932474652706,139988.6
rank_assignments_range,500,250,10,88.76404320350203,334.7
cbba_task_allocation,500,250,10,230.5526684602817,251486.1
ssia_task_allocation,500,250,10,230.55266846028215,10659.5
ilp_task_allocation,500,250,10,230.55266846028215,2046962.6
jv_task_allocation,500,250,10,230.552668460282,1425.4
rank_assignments_borda,500,250,10,88.46010803758269,16811.4
rank_assignments_approval,500,250,10,87.74889254968834,15676.1
rank_assignments_majority_judgment,500,250,10,85.1466269123098,752.9
rank_assignments_cumulative_voting,500,250,10,89.08395614856174,16638.1
rank_assignments_condorcet_method,500,250,10,99.81984231525186,141355.3
rank_assignments_range,500,250,10,99.23155205377844,360.2
cbba_task_allocation,500,250,10,228.01314075507457,319089.4
ssia_task_allocation,500,250,10,228.01314075507486,10714.1
ilp_task_allocation,500,250,10,228.0131407550748,2129376.4
jv_task_allocation,500,250,10,228.01314075507472,1600.6
rank_assignments_borda,500,250,25,81.9632456491223,41027.7
rank_assignments_approval,500,250,25,78.77005412818353,38712.0
rank_assignments_majority_judgment,500,250,25,80.6627685204718,2027.6
rank_assignments_cumulative_voting,500,250,25,90.17190327103455,41501.0
rank_assignments_condorcet_method,500,250,25,92.37820001263765,939038.5
rank_assignments_range,500,250,25,93.08040648783518,849.9
cbba_task_allocation,500,250,25,227.86696761562538,300376.5
ssia_task_allocation,500,250,25,227.86696761562564,10591.9
ilp_task_allocation,500,250,25,227.86696761562564,2116931.8
jv_task_allocation,500,250,25,227.86696761562555,1478.4
rank_assignments_borda,500,250,25,66.66975560700398,40461.4
rank_assignments_approval,500,250,25,73.29811592134497,39181.7
rank_assignments_majority_judgment,500,250,25,75.86728222697018,1726.6
rank_assignments_cumulative_voting,500,250,25,90.4327996234394,41042.3
rank_assignments_condorcet_method,500,250,25,92.22503084475498,935966.1
rank_assignments_range,500,250,25,92.05587648468621,841.7
cbba_task_allocation,500,250,25,230.21152083623082,175264.7
ssia_task_allocation,500,250,25,230.21152083623113,10486.8
ilp_task_allocation,500,250,25,230.21152083623136,2149409.5
jv_task_allocation,500,250,25,230.21152083623105,1553.9
rank_assignments_borda,500,250,25,72.18467126284757,40777.5
rank_assignments_approval,500,250,25,74.16107785585558,39038.2
rank_assignments_majority_judgment,500,250,25,81.26626623627978,1923.3
rank_assignments_cumulative_voting,500,250,25,97.31436213225736,41812.1
rank_assignments_condorcet_method,500,250,25,89.53561882604767,935718.1
rank_assignments_range,500,250,25,91.9607025858905,863.6
cbba_task_allocation,500,250,25,230.95799649520342,245406.7
ssia_task_allocation,500,250,25,230.9579964952037,10538.7
ilp_task_allocation,500,250,25,230.95799649520376,2081426.4
jv_task_allocation,500,250,25,230.95799649520364,1534.9
rank_assignments_borda,500,250,25,81.6009206836694,41581.2
rank_assignments_approval,500,250,25,91.57741333290657,39243.9
rank_assignments_majority_judgment,500,250,25,92.59981067361275,1751.6
rank_assignments_cumulative_voting,500,250,25,95.75751206024466,41923.1
rank_assignments_condorcet_method,500,250,25,96.25268676632226,939452.1
rank_assignments_range,500,250,25,101.80093673498328,862.3
cbba_task_allocation,500,250,25,226.54753568589263,349193.1
ssia_task_allocation,500,250,25,226.54753568589288,10886.2
ilp_task_allocation,500,250,25,226.54753568589283,2184688.0
jv_task_allocation,500,250,25,226.5475356858928,1666.3
rank_assignments_borda,500,250,25,89.44597198395013,40746.8
rank_assignments_approval,500,250,25,88.16935187244819,40036.1
rank_assignments_majority_judgment,500,250,25,75.75908175712871,1880.8
rank_assignments_cumulative_voting,500,250,25,91.51484350503337,41455.3
rank_assignments_condorcet_method,500,250,25,94.34087013127127,940107.4
rank_assignments_range,500,250,25,91.35474828147828,849.8
cbba_task_allocation,500,250,25,229.69230979822711,253405.1
ssia_task_allocation,500,250,25,229.69230979822714,10622.0
ilp_task_allocation,500,250,25,229.69230979822729,2064680.3
jv_task_allocation,500,250,25,229.69230979822703,1560.8
rank_assignments_borda,500,250,50,81.65496713215163,81420.2
rank_assignments_approval,500,250,50,72.07168654695036,78541.5
rank_assignments_majority_judgment,500,250,50,82.03372583790737,3437.3
rank_assignments_cumulative_voting,500,250,50,89.70537053614444,83458.1
rank_assignments_condorcet_method,500,250,50,88.4205097271086,3829235.0
rank_assignments_range,500,250,50,90.75657152333359,1636.1
cbba_task_allocation,500,250,50,230.81604823168493,141655.1
ssia_task_allocation,500,250,50,230.81604823168527,10430.7
ilp_task_allocation,500,250,50,230.8160482316854,2165579.5
jv_task_allocation,500,250,50,230.8160482316851,1582.7
rank_assignments_borda,500,250,50,82.26552467494267,82944.4
rank_assignments_approval,500,250,50,81.78532961969587,79000.2
rank_assignments_majority_judgment,500,250,50,77.59801672862918,3547.2
rank_assignments_cumulative_voting,500,250,50,90.62569027560875,83638.6
rank_assignments_condorcet_method,500,250,50,94.4085903891587,3839892.5
rank_assignments_range,500,250,50,95.77023729482225,1617.5
cbba_task_allocation,500,250,50,229.26952169348826,226422.2
ssia_task_allocation,500,250,50,229.26952169348849,11289.0
ilp_task_allocation,500,250,50,229.2695216934885,2136359.3
jv_task_allocation,500,250,50,229.2695216934884,1510.5
rank_assignments_borda,500,250,50,76.47959198507193,81910.7
rank_assignments_approval,500,250,50,78.52633161335162,77626.1
rank_assignments_majority_judgment,500,250,50,75.5571207249173,3475.9
rank_assignments_cumulative_voting,500,250,50,91.74406516442865,84853.3
rank_assignments_condorcet_method,500,250,50,94.49448600570712,3827304.8
rank_assignments_range,500,250,50,97.26296684135473,1681.3
cbba_task_allocation,500,250,50,229.92031595391904,321303.5
ssia_task_allocation,500,250,50,229.9203159539192,10795.8
ilp_task_allocation,500,250,50,229.92031595391921,2150409.1
jv_task_allocation,500,250,50,229.92031595391913,1471.4
rank_assignments_borda,500,250,50,77.85848882172692,82663.5
rank_assignments_approval,500,250,50,89.70625600186352,77988.7
rank_assignments_majority_judgment,500,250,50,78.77393764854202,3577.2
rank_assignments_cumulative_voting,500,250,50,90.47344682639856,84676.4
rank_assignments_condorcet_method,500,250,50,86.84566860592493,3832049.1
rank_assignments_range,500,250,50,92.73728722722527,1668.8
cbba_task_allocation,500,250,50,229.6369071665771,169896.6
ssia_task_allocation,500,250,50,229.63690716657737,10566.8
ilp_task_allocation,500,250,50,229.6369071665775,2078310.7
jv_task_allocation,500,250,50,229.63690716657732,1498.5
rank_assignments_borda,500,250,50,85.30984681261305,82756.3
rank_assignments_approval,500,250,50,71.90492325186123,78564.2
rank_assignments_majority_judgment,500,250,50,69.96658417727248,3697.1
rank_assignments_cumulative_voting,500,250,50,90.72540737970972,82866.3
rank_assignments_condorcet_method,500,250,50,94.73548130858859,3820208.4
rank_assignments_range,500,250,50,88.68463488465996,1989.6
cbba_task_allocation,500,250,50,231.67430754555656,194360.0
ssia_task_allocation,500,250,50,231.67430754555707,10736.7
ilp_task_allocation,500,250,50,231.67430754555693,2092598.4
jv_task_allocation,500,250,50,231.67430754555687,1679.9
rank_assignments_borda,500,250,100,91.64566870832135,164737.2
rank_assignments_approval,500,250,100,84.99658886381178,159195.4
rank_assignments_majority_judgment,500,250,100,84.89238297116827,7854.0
rank_assignments_cumulative_voting,500,250,100,94.26141086250472,165664.9
rank_assignments_condorcet_method,500,250,100,94.17805501784595,15527914.3
rank_assignments_range,500,250,100,94.99232246849832,3800.7
cbba_task_allocation,500,250,100,228.46668657841408,307613.6
ssia_task_allocation,500,250,100,228.46668657841442,10451.3
ilp_task_allocation,500,250,100,228.46668657841445,2139092.1
jv_task_allocation,500,250,100,228.46668657841434,1509.1
rank_assignments_borda,500,250,100,76.86035275255998,167900.8
rank_assignments_approval,500,250,100,84.00819676079897,161810.2
rank_assignments_majority_judgment,500,250,100,83.29690687194895,7513.5
rank_assignments_cumulative_voting,500,250,100,99.77062515521821,171942.7
rank_assignments_condorcet_method,500,250,100,97.12873754440851,15521123.4
rank_assignments_range,500,250,100,98.18172643783655,3976.2
cbba_task_allocation,500,250,100,227.49456447001305,474588.5
ssia_task_allocation,500,250,100,227.41293181695212,10452.2
ilp_task_allocation,500,250,100,227.49456447001327,2132095.0
jv_task_allocation,500,250,100,227.49456447001324,1543.3
rank_assignments_borda,500,250,100,93.20264216280044,166208.9
rank_assignments_approval,500,250,100,83.45697488281438,160800.8
rank_assignments_majority_judgment,500,250,100,82.47000793936175,7198.8
rank_assignments_cumulative_voting,500,250,100,95.17404458841153,166056.1
rank_assignments_condorcet_method,500,250,100,92.50960609288192,15414259.4
rank_assignments_range,500,250,100,99.87806517209901,3611.1
cbba_task_allocation,500,250,100,229.34348674001072,246988.9
ssia_task_allocation,500,250,100,229.34348674001095,10333.3
ilp_task_allocation,500,250,100,229.343486740011,2117345.4
jv_task_allocation,500,250,100,229.34348674001086,1362.3
rank_assignments_borda,500,250,100,83.4034925327076,165810.7
rank_assignments_approval,500,250,100,76.47399273687996,160224.6
rank_assignments_majority_judgment,500,250,100,75.62124660570005,7349.5
rank_assignments_cumulative_voting,500,250,100,96.51449708996066,166476.0
rank_assignments_condorcet_method,500,250,100,91.44855695900408,15364961.3
rank_assignments_range,500,250,100,93.57464521477343,3551.1
cbba_task_allocation,500,250,100,228.24774587065932,542738.3
ssia_task_allocation,500,250,100,228.2477458706595,10721.3
ilp_task_allocation,500,250,100,228.2477458706595,2179942.3
jv_task_allocation,500,250,100,228.24774587065951,1471.4
rank_assignments_borda,500,250,100,76.24639932145193,166753.5
rank_assignments_approval,500,250,100,88.53422354204932,159564.7
rank_assignments_majority_judgment,500,250,100,84.28865100442094,7352.0
rank_assignments_cumulative_voting,500,250,100,102.72078144736525,166941.4
rank_assignments_condorcet_method,500,250,100,93.79702890509162,15452904.8
rank_assignments_range,500,250,100,97.29896639103073,3834.0
cbba_task_allocation,500,250,100,231.60621202176165,203341.0
ssia_task_allocation,500,250,100,231.60621202176185,10657.0
ilp_task_allocation,500,250,100,231.6062120217619,2176482.2
jv_task_allocation,500,250,100,231.60621202176185,1825.6
rank_assignments_borda,500,375,10,115.7359253001335,26934.1
rank_assignments_approval,500,375,10,125.20992722039911,25807.4
rank_assignments_majority_judgment,500,375,10,131.96817797743552,1150.0
rank_assignments_cumulative_voting,500,375,10,130.55850639022566,27800.6
rank_assignments_condorcet_method,500,375,10,130.85290794979556,198332.1
rank_assignments_range,500,375,10,130.7295584262196,610.2
cbba_task_allocation,500,375,10,340.29690198478204,350700.7
ssia_task_allocation,500,375,10,339.83574910257613,13753.2
ilp_task_allocation,500,375,10,340.29690198478175,3330368.9
jv_task_allocation,500,375,10,340.2969019847819,2848.0
rank_assignments_borda,500,375,10,130.95830006665634,25608.8
rank_assignments_approval,500,375,10,126.46606439781856,25574.5
rank_assignments_majority_judgment,500,375,10,119.18289766711942,1127.1
rank_assignments_cumulative_voting,500,375,10,146.04155575006612,26923.1
rank_assignments_condorcet_method,500,375,10,139.3661200579313,195262.8
rank_assignments_range,500,375,10,141.64423809583965,663.1
cbba_task_allocation,500,375,10,334.6974283349661,567812.7
ssia_task_allocation,500,375,10,333.31396968834946,13779.6
ilp_task_allocation,500,375,10,334.779060988027,3208518.7
jv_task_allocation,500,375,10,334.77906098802725,2963.0
rank_assignments_borda,500,375,10,119.75223743878055,27462.4
rank_assignments_approval,500,375,10,122.1043937863329,26328.5
rank_assignments_majority_judgment,500,375,10,120.00018401772384,1283.3
rank_assignments_cumulative_voting,500,375,10,141.71357932109686,27201.1
rank_assignments_condorcet_method,500,375,10,137.401917576722,200182.8
rank_assignments_range,500,375,10,130.38224044143,713.3
cbba_task_allocation,500,375,10,332.6936724347205,585944.9
ssia_task_allocation,500,375,10,331.0252155782937,13965.2
ilp_task_allocation,500,375,10,332.76169964560455,3234415.8
jv_task_allocation,500,375,10,332.7616996456049,3029.9
rank_assignments_borda,500,375,10,123.90513817369131,25632.7
rank_assignments_approval,500,375,10,118.96826836304056,25065.4
rank_assignments_majority_judgment,500,375,10,122.46532883236107,1151.3
rank_assignments_cumulative_voting,500,375,10,124.89455439697471,26002.0
rank_assignments_condorcet_method,500,375,10,134.0769112176943,196929.5
rank_assignments_range,500,375,10,125.98913337738291,768.0
cbba_task_allocation,500,375,10,336.8818552326722,582348.3
ssia_task_allocation,500,375,10,335.53921291258627,14230.6
ilp_task_allocation,500,375,10,337.00430421226383,3402587.9
jv_task_allocation,500,375,10,337.004304212264,3020.5
rank_assignments_borda,500,375,10,139.56204064710872,26796.5
rank_assignments_approval,500,375,10,133.9690859149418,24583.6
rank_assignments_majority_judgment,500,375,10,127.48780137918887,1244.3
rank_assignments_cumulative_voting,500,375,10,132.1000825345935,25869.4
rank_assignments_condorcet_method,500,375,10,133.86769497388764,197262.9
rank_assignments_range,500,375,10,137.18896077936,736.4
cbba_task_allocation,500,375,10,331.5098936664877,468508.5
ssia_task_allocation,500,375,10,329.8815370606878,13909.0
ilp_task_allocation,500,375,10,331.5098936664878,3174242.5
jv_task_allocation,500,375,10,331.50989366648804,2890.8
rank_assignments_borda,500,375,25,117.00085032058504,70909.8
rank_assignments_approval,500,375,25,126.32875427632871,67346.8
rank_assignments_majority_judgment,500,375,25,129.55348013420993,2942.0
rank_assignments_cumulative_voting,500,375,25,129.01609336964654,70036.9
rank_assignments_condorcet_method,500,375,25,140.85109760699987,1314215.1
rank_assignments_range,500,375,25,133.78365975490948,1683.4
cbba_task_allocation,500,375,25,341.41329045119846,414898.5
ssia_task_allocation,500,375,25,340.77526682069333,14008.9
ilp_task_allocation,500,375,25,341.4405013355519,3293371.3
jv_task_allocation,500,375,25,341.440501335552,2940.4
rank_assignments_borda,500,375,25,120.91642379007897,68444.4
rank_assignments_approval,500,375,25,135.86426433004007,66992.1
rank_assignments_majority_judgment,500,375,25,129.55028356122443,2855.9
rank_assignments_cumulative_voting,500,375,25,128.5367274386801,69547.1
rank_assignments_condorcet_method,500,375,25,133.19943234329725,1322731.5
rank_assignments_range,500,375,25,128.5840599252044,1669.2
cbba_task_allocation,500,375,25,323.4870587951971,471870.4
ssia_task_allocation,500,375,25,320.9385446526981,14064.7
ilp_task_allocation,500,375,25,323.4870587951975,3310444.9
jv_task_allocation,500,375,25,323.48705879519736,2883.8
rank_assignments_borda,500,375,25,107.7321369443486,70618.3
rank_assignments_approval,500,375,25,113.63663555351616,68382.4
rank_assignments_majority_judgment,500,375,25,117.96469814898599,3109.2
rank_assignments_cumulative_voting,500,375,25,125.07708408100093,73804.4
rank_assignments_condorcet_method,500,375,25,131.29491183649503,1316449.2
rank_assignments_range,500,375,25,128.0025006064885,1493.5
cbba_task_allocation,500,375,25,334.4036714654085,503401.5
ssia_task_allocation,500,375,25,332.88415839702316,13935.2
ilp_task_allocation,500,375,25,334.43088234976204,3246534.2
jv_task_allocation,500,375,25,334.4308823497623,2961.6
rank_assignments_borda,500,375,25,118.96601017465774,71454.8
rank_assignments_approval,500,375,25,124.75738984538889,66651.5
rank_assignments_majority_judgment,500,375,25,120.25524365971377,2788.0
rank_assignments_cumulative_voting,500,375,25,130.0471788922287,68894.3
rank_assignments_condorcet_method,500,375,25,129.0307129614302,1303585.0
rank_assignments_range,500,375,25,130.03189914540002,1572.4
cbba_task_allocation,500,375,25,321.3540139311869,614900.2
ssia_task_allocation,500,375,25,317.3547300070911,13900.5
ilp_task_allocation,500,375,25,321.3540139311868,3286650.8
jv_task_allocation,500,375,25,321.3540139311869,3246.2
rank_assignments_borda,500,375,25,120.8242624105514,67359.3
rank_assignments_approval,500,375,25,128.81938550704,66244.1
rank_assignments_majority_judgment,500,375,25,124.12855542627437,2948.3
rank_assignments_cumulative_voting,500,375,25,147.7958114622061,72802.2
rank_assignments_condorcet_method,500,375,25,146.32709121160607,1317111.6
rank_assignments_range,500,375,25,140.72343289213023,1764.2
cbba_task_allocation,500,375,25,320.93500325043067,539653.0
ssia_task_allocation,500,375,25,318.576249222504,14000.3
ilp_task_allocation,500,375,25,320.9350032504308,3250396.3
jv_task_allocation,500,375,25,320.9350032504308,3073.0
rank_assignments_borda,500,375,50,103.04297062058257,142334.9
rank_assignments_approval,500,375,50,115.38062864315751,139321.3
rank_assignments_majority_judgment,500,375,50,127.15241514632426,6667.8
rank_assignments_cumulative_voting,500,375,50,133.1399098671182,150920.4
rank_assignments_condorcet_method,500,375,50,133.63720160678056,5371820.6
rank_assignments_range,500,375,50,131.91449209092943,2997.4
cbba_task_allocation,500,375,50,329.2215221182431,482016.0
ssia_task_allocation,500,375,50,327.7449736041003,14225.5
ilp_task_allocation,500,375,50,329.4528146352498,3438930.3
jv_task_allocation,500,375,50,329.4528146352498,2818.8
rank_assignments_borda,500,375,50,123.82081401673183,139584.8
rank_assignments_approval,500,375,50,127.83841314902797,138699.8
rank_assignments_majority_judgment,500,375,50,121.49206888779527,5738.1
rank_assignments_cumulative_voting,500,375,50,132.9180502379655,140116.3
rank_assignments_condorcet_method,500,375,50,133.16867849280862,5392049.4
rank_assignments_range,500,375,50,136.01990704725716,3077.4
cbba_task_allocation,500,375,50,338.9145357815992,518089.6
ssia_task_allocation,500,375,50,338.11324684497197,14233.9
ilp_task_allocation,500,375,50,338.98256299248334,3360273.0
jv_task_allocation,500,375,50,338.98256299248374,2935.5
rank_assignments_borda,500,375,50,109.29234638698816,140242.4
rank_assignments_approval,500,375,50,136.97917749377388,136939.1
rank_assignments_majority_judgment,500,375,50,124.12929209935332,5804.5
rank_assignments_cumulative_voting,500,375,50,134.6635170635861,145731.1
rank_assignments_condorcet_method,500,375,50,142.85940697683498,5385557.9
rank_assignments_range,500,375,50,137.62779128287892,3064.7
cbba_task_allocation,500,375,50,331.2891794951995,468164.3
ssia_task_allocation,500,375,50,329.905720848583,13932.5
ilp_task_allocation,500,375,50,331.2891794951993,3324003.4
jv_task_allocation,500,375,50,331.2891794951992,2920.8
rank_assignments_borda,500,375,50,116.28575270997466,143712.2
rank_assignments_approval,500,375,50,140.23941966247224,135596.4
rank_assignments_majority_judgment,500,375,50,136.15853145034532,6382.5
rank_assignments_cumulative_voting,500,375,50,136.10737448562116,143238.0
rank_assignments_condorcet_method,500,375,50,134.00929777463682,5333903.9
rank_assignments_range,500,375,50,139.5004920411487,3153.6
cbba_task_allocation,500,375,50,339.62616408119936,384305.5
ssia_task_allocation,500,375,50,339.23232233397425,14063.8
ilp_task_allocation,500,375,50,339.62616408119936,3440801.4
jv_task_allocation,500,375,50,339.6261640811995,2722.5
rank_assignments_borda,500,375,50,112.41213539831217,143736.5
rank_assignments_approval,500,375,50,123.87092414409655,136980.4
rank_assignments_majority_judgment,500,375,50,109.84926260367887,5696.9
rank_assignments_cumulative_voting,500,375,50,129.20321674240364,141463.9
rank_assignments_condorcet_method,500,375,50,130.4879535477016,5373938.4
rank_assignments_range,500,375,50,136.28157631589812,3450.5
cbba_task_allocation,500,375,50,325.5127222232218,444244.6
ssia_task_allocation,500,375,50,323.9946413066452,13922.3
ilp_task_allocation,500,375,50,325.5127222232221,3308763.7
jv_task_allocation,500,375,50,325.51272222322257,2925.8
rank_assignments_borda,500,375,100,135.76003688006512,310636.2
rank_assignments_approval,500,375,100,124.9435142337343,303603.5
rank_assignments_majority_judgment,500,375,100,133.8122925503463,12087.6
rank_assignments_cumulative_voting,500,375,100,140.36511276815966,320853.2
rank_assignments_condorcet_method,500,375,100,135.22649082648857,21730037.4
rank_assignments_range,500,375,100,137.5936701769833,6767.5
cbba_task_allocation,500,375,100,345.61831870662587,308493.6
ssia_task_allocation,500,375,100,345.61831870662576,14422.1
ilp_task_allocation,500,375,100,345.6183187066256,3371654.8
jv_task_allocation,500,375,100,345.61831870662587,2928.3
rank_assignments_borda,500,375,100,129.52330502647536,301158.0
rank_assignments_approval,500,375,100,118.16575533921774,293317.6
rank_assignments_majority_judgment,500,375,100,126.42948192533176,11372.7
rank_assignments_cumulative_voting,500,375,100,135.19592300532983,308966.8
rank_assignments_condorcet_method,500,375,100,133.06948183088022,21685607.7
rank_assignments_range,500,375,100,133.97879188188733,6490.6
cbba_task_allocation,500,375,100,331.6186544325807,423154.4
ssia_task_allocation,500,375,100,329.721053286859,13945.2
ilp_task_allocation,500,375,100,331.6186544325805,3356462.9
jv_task_allocation,500,375,100,331.61865443258057,2812.0
rank_assignments_borda,500,375,100,112.06184571972435,314230.6
rank_assignments_approval,500,375,100,108.53793561364981,308477.8
rank_assignments_majority_judgment,500,375,100,122.37596425437674,11233.3
rank_assignments_cumulative_voting,500,375,100,134.667122581583,308908.5
rank_assignments_condorcet_method,500,375,100,136.09235679009893,21689924.7
rank_assignments_range,500,375,100,127.5834287000712,6174.0
cbba_task_allocation,500,375,100,318.5800557218997,525833.2
ssia_task_allocation,500,375,100,314.7848534304567,13812.5
ilp_task_allocation,500,375,100,318.58005572189967,3385494.7
jv_task_allocation,500,375,100,318.5800557218997,3418.0
rank_assignments_borda,500,375,100,114.77875357452984,293279.7
rank_assignments_approval,500,375,100,111.24304105081137,295748.8
rank_assignments_majority_judgment,500,375,100,124.74577144263291,12063.4
rank_assignments_cumulative_voting,500,375,100,128.9752564211819,306764.1
rank_assignments_condorcet_method,500,375,100,138.48272880955165,21498199.9
rank_assignments_range,500,375,100,131.53562100311535,6392.7
cbba_task_allocation,500,375,100,344.95774259513945,347326.8
ssia_task_allocation,500,375,100,344.95774259513934,13894.6
ilp_task_allocation,500,375,100,344.95774259513917,3352876.7
jv_task_allocation,500,375,100,344.95774259513934,2813.5
rank_assignments_borda,500,375,100,122.17007917377487,295193.4
rank_assignments_approval,500,375,100,118.28395498119106,282736.9
rank_assignments_majority_judgment,500,375,100,112.77777212860023,11111.1
rank_assignments_cumulative_voting,500,375,100,131.69017624019807,310486.1
rank_assignments_condorcet_method,500,375,100,130.37414528402377,21689766.3
rank_assignments_range,500,375,100,132.46342870930732,6090.2
cbba_task_allocation,500,375,100,325.3539585235096,452559.0
ssia_task_allocation,500,375,100,321.9382764612105,13852.8
ilp_task_allocation,500,375,100,325.35395852350916,3299576.7
jv_task_allocation,500,375,100,325.35395852350933,2956.0
rank_assignments_borda,500,500,10,179.58472024931024,32895.4
rank_assignments_approval,500,500,10,172.52996430924455,31837.0
rank_assignments_majority_judgment,500,500,10,166.17158787622927,1571.9
rank_assignments_cumulative_voting,500,500,10,170.98687452268237,32822.6
rank_assignments_condorcet_method,500,500,10,169.12135547805522,220903.7
rank_assignments_range,500,500,10,180.2689296337564,1002.7
cbba_task_allocation,500,500,10,430.2051334368041,428408.3
ssia_task_allocation,500,500,10,419.63833012474805,16419.3
ilp_task_allocation,500,500,10,435.42540960697266,4613279.5
jv_task_allocation,500,500,10,435.42540960697335,4524.7
rank_assignments_borda,500,500,10,156.5130256491733,32755.6
rank_assignments_approval,500,500,10,146.19562250162272,32031.2
rank_assignments_majority_judgment,500,500,10,150.09141282517916,1737.3
rank_assignments_cumulative_voting,500,500,10,164.98631676310734,34280.5
rank_assignments_condorcet_method,500,500,10,164.64346260889693,221553.2
rank_assignments_range,500,500,10,167.1025190861051,915.3
cbba_task_allocation,500,500,10,413.58703088975136,441512.6
ssia_task_allocation,500,500,10,398.3200494703172,16002.2
ilp_task_allocation,500,500,10,429.08296956372794,4419957.8
jv_task_allocation,500,500,10,429.08296956372783,6257.7
rank_assignments_borda,500,500,10,150.9198613625859,32025.2
rank_assignments_approval,500,500,10,158.00081474276425,32314.9
rank_assignments_majority_judgment,500,500,10,146.93999450190552,1686.2
rank_assignments_cumulative_voting,500,500,10,161.219560486923,34861.2
rank_assignments_condorcet_method,500,500,10,161.4301459853553,224934.3
rank_assignments_range,500,500,10,177.1217573958066,971.2
cbba_task_allocation,500,500,10,406.6282147495642,570018.8
ssia_task_allocation,500,500,10,392.73280348215025,16317.9
ilp_task_allocation,500,500,10,423.4583497886542,4458087.1
jv_task_allocation,500,500,10,423.4583497886548,6060.2
