Method,Robots,Tasks,Candidates,Score,Length
rank_assignments_approval,10,15,50,2.4362730292962853,276.8
rank_assignments_majority_judgment,10,15,50,1.7327286714114338,447.5
rank_assignments_cumulative_voting,10,15,50,2.9581193999798647,394.3
rank_assignments_condorcet_method,10,15,50,3.9465883972461677,12738.3
rank_assignments_range,10,15,50,3.391217411642624,945.1
cbba_task_allocation,10,15,50,5.154481279557655,70.4
ssia_task_allocation,10,15,50,4.3156920020856155,21762.9
ilp_task_allocation,10,15,50,5.154481279557656,21187.3
jv_task_allocation,10,15,50,5.154481279557655,56.4
rank_assignments_borda,10,15,100,4.271153594756511,710.8
rank_assignments_approval,10,15,100,3.539018288202599,526.7
rank_assignments_majority_judgment,10,15,100,3.8028988113490154,802.7
rank_assignments_cumulative_voting,10,15,100,4.159878048597243,757.2
rank_assignments_condorcet_method,10,15,100,4.283325144137361,50533.5
rank_assignments_range,10,15,100,5.123708849290244,998.4
cbba_task_allocation,10,15,100,6.225467497907622,64.7
ssia_task_allocation,10,15,100,6.899463269577813,19680.2
ilp_task_allocation,10,15,100,6.9576028044615335,24273.5
jv_task_allocation,10,15,100,6.9576028044615335,97.6
rank_assignments_borda,10,15,100,4.487694418274078,1164.3
rank_assignments_approval,10,15,100,3.1201820856454665,543.2
rank_assignments_majority_judgment,10,15,100,3.587486157253599,1648.9
rank_assignments_cumulative_voting,10,15,100,5.348864256188103,936.2
rank_assignments_condorcet_method,10,15,100,4.886919224475628,50748.3
rank_assignments_range,10,15,100,5.969192982294349,1015.6
cbba_task_allocation,10,15,100,5.292768414045748,99.3
ssia_task_allocation,10,15,100,7.027843416562611,31548.9
ilp_task_allocation,10,15,100,7.427068222764161,24964.8
jv_task_allocation,10,15,100,7.427068222764161,60.7
rank_assignments_borda,10,15,100,4.81918856337461,794.0
rank_assignments_approval,10,15,100,3.9829860062418203,518.1
rank_assignments_majority_judgment,10,15,100,4.1824222289338575,834.2
rank_assignments_cumulative_voting,10,15,100,4.259538910701702,812.2
rank_assignments_condorcet_method,10,15,100,4.981576562971912,51788.6
rank_assignments_range,10,15,100,5.502063827645223,1207.1
cbba_task_allocation,10,15,100,4.623879995973019,91.7
ssia_task_allocation,10,15,100,6.239605355884426,27686.9
ilp_task_allocation,10,15,100,6.565186751233263,32613.8
jv_task_allocation,10,15,100,6.565186751233263,58.5
rank_assignments_borda,10,15,100,4.09957401154902,764.7
rank_assignments_approval,10,15,100,2.4675091771586044,595.2
rank_assignments_majority_judgment,10,15,100,1.691079622785641,859.0
rank_assignments_cumulative_voting,10,15,100,4.743689585897153,797.0
rank_assignments_condorcet_method,10,15,100,4.957743133982301,53112.0
rank_assignments_range,10,15,100,5.081774141734238,1185.3
cbba_task_allocation,10,15,100,5.209084598150894,129.8
ssia_task_allocation,10,15,100,5.88868041375679,23177.5
ilp_task_allocation,10,15,100,5.977231180250965,25710.3
jv_task_allocation,10,15,100,5.977231180250965,68.0
rank_assignments_borda,10,15,100,3.230262145689094,704.6
rank_assignments_approval,10,15,100,1.5355884425651867,544.1
rank_assignments_majority_judgment,10,15,100,0.9443269908386186,852.6
rank_assignments_cumulative_voting,10,15,100,3.209302325581395,793.4
rank_assignments_condorcet_method,10,15,100,2.9692131171982052,50744.0
rank_assignments_range,10,15,100,3.47832416119297,1100.3
cbba_task_allocation,10,15,100,3.4012074794251252,114.5
ssia_task_allocation,10,15,100,4.2081137514476765,20842.5
ilp_task_allocation,10,15,100,4.285633131292638,30849.5
jv_task_allocation,10,15,100,4.285633131292638,64.0
rank_assignments_borda,50,25,10,7.49707982413468,409.4
rank_assignments_approval,50,25,10,8.43587408773108,316.9
rank_assignments_majority_judgment,50,25,10,7.24219960301182,208.0
rank_assignments_cumulative_voting,50,25,10,7.9943112748545015,421.3
rank_assignments_condorcet_method,50,25,10,8.917775349828469,2622.5
rank_assignments_range,50,25,10,8.649273251440913,1230.1
cbba_task_allocation,50,25,10,13.937679918138091,993.8
ssia_task_allocation,50,25,10,13.62781198459438,45626.6
ilp_task_allocation,50,25,10,13.937679918138091,63962.8
jv_task_allocation,50,25,10,13.937679918138093,72.8
rank_assignments_borda,50,25,10,8.59085498337322,386.0
rank_assignments_approval,50,25,10,7.833461054738388,302.5
rank_assignments_majority_judgment,50,25,10,7.763162578589526,179.8
rank_assignments_cumulative_voting,50,25,10,7.795684819634835,402.4
rank_assignments_condorcet_method,50,25,10,10.216336319009002,2518.1
rank_assignments_range,50,25,10,9.652447654268215,1086.6
cbba_task_allocation,50,25,10,17.194469184851023,1339.7
ssia_task_allocation,50,25,10,17.06170278429566,49707.8
ilp_task_allocation,50,25,10,17.271988564695985,43219.9
jv_task_allocation,50,25,10,17.271988564695985,75.1
rank_assignments_borda,50,25,10,5.089952682975938,391.0
rank_assignments_approval,50,25,10,4.978908688211013,357.2
rank_assignments_majority_judgment,50,25,10,7.278283891385258,183.6
rank_assignments_cumulative_voting,50,25,10,7.578603509183169,421.3
rank_assignments_condorcet_method,50,25,10,8.506540073476913,2647.9
rank_assignments_range,50,25,10,7.415812811508749,1073.1
cbba_task_allocation,50,25,10,15.44437731433394,2063.8
ssia_task_allocation,50,25,10,15.267395279717391,52813.1
ilp_task_allocation,50,25,10,15.444377314333941,40812.0
jv_task_allocation,50,25,10,15.444377314333938,72.6
rank_assignments_borda,50,25,10,6.232890365448506,400.3
rank_assignments_approval,50,25,10,8.471539313399777,313.4
rank_assignments_majority_judgment,50,25,10,7.649431188966072,241.7
rank_assignments_cumulative_voting,50,25,10,9.537991408105949,419.8
rank_assignments_condorcet_method,50,25,10,10.317765897182765,2643.5
rank_assignments_range,50,25,10,9.27719406591326,1061.7
cbba_task_allocation,50,25,10,18.002811345987354,1704.5
ssia_task_allocation,50,25,10,17.914380077864976,67089.5
ilp_task_allocation,50,25,10,18.080330725832315,42620.0
jv_task_allocation,50,25,10,18.08033072583231,75.4
rank_assignments_borda,50,25,10,7.985944607496178,382.3
rank_assignments_approval,50,25,10,8.736000593288008,302.6
rank_assignments_majority_judgment,50,25,10,8.97976380681866,188.5
rank_assignments_cumulative_voting,50,25,10,9.099774745781353,401.6
rank_assignments_condorcet_method,50,25,10,9.249551383582984,2577.6
rank_assignments_range,50,25,10,10.748362809449263,1028.9
cbba_task_allocation,50,25,10,14.635804311812695,2008.7
ssia_task_allocation,50,25,10,14.59158867775151,47110.2
ilp_task_allocation,50,25,10,14.635804311812693,40071.9
jv_task_allocation,50,25,10,14.635804311812697,75.4
rank_assignments_borda,50,25,25,9.408576239430136,949.1
rank_assignments_approval,50,25,25,11.27041490048954,713.9
rank_assignments_majority_judgment,50,25,25,12.338261999695556,369.4
rank_assignments_cumulative_voting,50,25,25,8.415623455779677,938.0
rank_assignments_condorcet_method,50,25,25,10.279139009992907,17444.3
rank_assignments_range,50,25,25,10.494722810771096,1097.1
cbba_task_allocation,50,25,25,19.18029929386408,1954.3
ssia_task_allocation,50,25,25,19.18029929386408,58841.0
ilp_task_allocation,50,25,25,19.18029929386408,43653.3
jv_task_allocation,50,25,25,19.180299293864078,75.2
rank_assignments_borda,50,25,25,8.717010838288173,944.1
rank_assignments_approval,50,25,25,5.968666934130314,757.9
rank_assignments_majority_judgment,50,25,25,6.649125395132003,579.7
rank_assignments_cumulative_voting,50,25,25,9.439195117254846,1565.4
rank_assignments_condorcet_method,50,25,25,11.189188157671325,20832.5
rank_assignments_range,50,25,25,9.85351226350879,1200.5
cbba_task_allocation,50,25,25,19.74813877107875,1218.8
ssia_task_allocation,50,25,25,19.748138771078747,58985.4
ilp_task_allocation,50,25,25,19.748138771078747,63346.7
jv_task_allocation,50,25,25,19.748138771078747,77.7
rank_assignments_borda,50,25,25,7.727155674361505,906.4
rank_assignments_approval,50,25,25,7.45308943052782,724.9
rank_assignments_majority_judgment,50,25,25,6.161532266183429,341.4
rank_assignments_cumulative_voting,50,25,25,8.360363826953565,937.3
rank_assignments_condorcet_method,50,25,25,8.069542187641817,17071.9
rank_assignments_range,50,25,25,8.559444533358116,1123.9
cbba_task_allocation,50,25,25,16.043539776202046,2478.1
ssia_task_allocation,50,25,25,15.822222609152508,48806.4
ilp_task_allocation,50,25,25,16.043539776202046,41941.4
jv_task_allocation,50,25,25,16.043539776202046,75.1
rank_assignments_borda,50,25,25,7.026276049531864,956.6
rank_assignments_approval,50,25,25,5.986408939897313,755.6
rank_assignments_majority_judgment,50,25,25,6.417748917748917,347.1
rank_assignments_cumulative_voting,50,25,25,7.544172823589694,1005.2
rank_assignments_condorcet_method,50,25,25,8.526131949734864,16988.5
rank_assignments_range,50,25,25,9.094063345068218,1121.6
cbba_task_allocation,50,25,25,16.34724784918473,1837.7
ssia_task_allocation,50,25,25,16.170265814568182,58650.9
ilp_task_allocation,50,25,25,16.34724784918473,61997.0
jv_task_allocation,50,25,25,16.34724784918473,81.5
rank_assignments_borda,50,25,25,9.61043994764925,945.0
rank_assignments_approval,50,25,25,8.347749309687885,755.3
rank_assignments_majority_judgment,50,25,25,8.343691511754711,357.9
rank_assignments_cumulative_voting,50,25,25,5.905718312695056,1050.9
rank_assignments_condorcet_method,50,25,25,9.060524906184412,17793.7
rank_assignments_range,50,25,25,9.755007942527914,1209.3
cbba_task_allocation,50,25,25,18.08116825019989,2434.6
ssia_task_allocation,50,25,25,17.99273698207752,63695.3
ilp_task_allocation,50,25,25,18.08116825019989,53484.6
jv_task_allocation,50,25,25,18.08116825019989,70.9
rank_assignments_borda,50,25,50,7.130574236698859,1759.7
rank_assignments_approval,50,25,50,6.557353658827119,1444.0
rank_assignments_majority_judgment,50,25,50,5.761710324848123,615.2
rank_assignments_cumulative_voting,50,25,50,7.250021398353589,1864.1
rank_assignments_condorcet_method,50,25,50,10.304144019918068,69376.9
rank_assignments_range,50,25,50,9.32624269170607,1260.8
cbba_task_allocation,50,25,50,15.635706082753998,1312.3
ssia_task_allocation,50,25,50,15.281622515149094,49206.0
ilp_task_allocation,50,25,50,15.635706082753996,41850.1
jv_task_allocation,50,25,50,15.635706082753996,81.1
rank_assignments_borda,50,25,50,3.744286721030907,1774.4
rank_assignments_approval,50,25,50,6.917748917748918,1464.8
rank_assignments_majority_judgment,50,25,50,5.8823215544145775,712.2
rank_assignments_cumulative_voting,50,25,50,7.0412331276267395,2126.2
rank_assignments_condorcet_method,50,25,50,7.94105445415582,70385.9
rank_assignments_range,50,25,50,7.93228631833283,1356.4
cbba_task_allocation,50,25,50,12.700970231896996,1138.8
ssia_task_allocation,50,25,50,12.612419465402818,65458.8
ilp_task_allocation,50,25,50,12.700970231896994,57919.0
jv_task_allocation,50,25,50,12.700970231896994,167.7
rank_assignments_borda,50,25,50,4.75014536324673,1800.6
rank_assignments_approval,50,25,50,4.647790194301822,1555.0
rank_assignments_majority_judgment,50,25,50,5.14877364912075,653.7
rank_assignments_cumulative_voting,50,25,50,6.966353960850676,1897.9
rank_assignments_condorcet_method,50,25,50,6.152226785132025,70063.3
rank_assignments_range,50,25,50,6.218714778327772,1371.7
cbba_task_allocation,50,25,50,13.25072793687858,2084.2
ssia_task_allocation,50,25,50,12.852309236840687,50615.5
ilp_task_allocation,50,25,50,13.25072793687858,37725.4
jv_task_allocation,50,25,50,13.25072793687858,77.4
rank_assignments_borda,50,25,50,12.774344977017659,3405.2
rank_assignments_approval,50,25,50,10.043269908386186,1557.8
rank_assignments_majority_judgment,50,25,50,10.568357998590557,1640.6
rank_assignments_cumulative_voting,50,25,50,14.020363299780172,1942.9
rank_assignments_condorcet_method,50,25,50,12.565639171763795,73257.1
rank_assignments_range,50,25,50,13.226664909880824,1645.1
cbba_task_allocation,50,25,50,19.9575958787153,2950.3
ssia_task_allocation,50,25,50,20.06841900434403,90153.5
ilp_task_allocation,50,25,50,20.19015401825018,49274.9
jv_task_allocation,50,25,50,20.190154018250183,75.7
rank_assignments_borda,50,25,50,7.981522455436041,1943.8
rank_assignments_approval,50,25,50,6.926906528727091,1516.4
rank_assignments_majority_judgment,50,25,50,8.740933644732687,652.2
rank_assignments_cumulative_voting,50,25,50,8.796777185770615,1941.6
rank_assignments_condorcet_method,50,25,50,8.835830061411455,71728.8
rank_assignments_range,50,25,50,8.869824076295801,1387.3
cbba_task_allocation,50,25,50,14.41175185810557,2448.0
ssia_task_allocation,50,25,50,14.146219056994843,61953.8
ilp_task_allocation,50,25,50,14.48927123795053,47080.6
jv_task_allocation,50,25,50,14.48927123795053,87.8
rank_assignments_borda,50,25,100,8.524920700033507,3740.5
rank_assignments_approval,50,25,100,6.360441825905206,3013.2
rank_assignments_majority_judgment,50,25,100,8.628444308208277,1216.3
rank_assignments_cumulative_voting,50,25,100,10.08059370919489,3841.6
rank_assignments_condorcet_method,50,25,100,9.751136344853803,293734.0
rank_assignments_range,50,25,100,11.100960164445066,1784.1
cbba_task_allocation,50,25,100,17.084745255901108,1577.1
ssia_task_allocation,50,25,100,17.16226463574607,73883.8
ilp_task_allocation,50,25,100,17.31730339543599,64219.1
jv_task_allocation,50,25,100,17.31730339543599,79.3
rank_assignments_borda,50,25,100,3.8736528634984166,3577.6
rank_assignments_approval,50,25,100,3.51865498842243,3194.8
rank_assignments_majority_judgment,50,25,100,3.381231114136355,1291.9
rank_assignments_cumulative_voting,50,25,100,3.0478977808030217,3923.8
rank_assignments_condorcet_method,50,25,100,4.771858316391464,302643.7
rank_assignments_range,50,25,100,4.927493596408917,1783.4
cbba_task_allocation,50,25,100,8.379459843638948,3804.8
ssia_task_allocation,50,25,100,8.202358310650597,60461.3
ilp_task_allocation,50,25,100,8.379459843638948,57456.7
jv_task_allocation,50,25,100,8.379459843638948,80.3
rank_assignments_borda,50,25,100,6.30118734452127,3444.7
rank_assignments_approval,50,25,100,6.817798640202332,2879.4
rank_assignments_majority_judgment,50,25,100,7.363311049704663,1142.7
rank_assignments_cumulative_voting,50,25,100,7.770898752988305,3627.7
rank_assignments_condorcet_method,50,25,100,9.68917433370748,291367.1
rank_assignments_range,50,25,100,10.51016374136474,2013.5
cbba_task_allocation,50,25,100,16.547276125682956,1820.4
ssia_task_allocation,50,25,100,16.580579871466732,90426.8
ilp_task_allocation,50,25,100,16.624795505527917,45892.7
jv_task_allocation,50,25,100,16.624795505527917,84.5
rank_assignments_borda,50,25,100,5.80322788179263,3633.4
rank_assignments_approval,50,25,100,8.242880419466687,3019.6
rank_assignments_majority_judgment,50,25,100,5.857615412577244,1207.2
rank_assignments_cumulative_voting,50,25,100,9.461062237648505,3880.0
rank_assignments_condorcet_method,50,25,100,8.557961462454706,307558.2
rank_assignments_range,50,25,100,8.471756412259737,2154.3
cbba_task_allocation,50,25,100,15.478421666477924,1659.1
ssia_task_allocation,50,25,100,15.34565526592256,89498.7
ilp_task_allocation,50,25,100,15.478421666477924,59218.0
jv_task_allocation,50,25,100,15.478421666477924,141.7
rank_assignments_borda,50,25,100,8.398667326069283,3589.7
rank_assignments_approval,50,25,100,7.156777273403443,3036.5
rank_assignments_majority_judgment,50,25,100,6.799898095868271,1322.7
rank_assignments_cumulative_voting,50,25,100,6.689194468611337,3793.6
rank_assignments_condorcet_method,50,25,100,9.432238507972656,299245.0
rank_assignments_range,50,25,100,9.193627903971533,2067.7
cbba_task_allocation,50,25,100,14.16532137085592,1388.2
ssia_task_allocation,50,25,100,13.811237803251018,82333.7
ilp_task_allocation,50,25,100,14.16532137085592,58462.1
jv_task_allocation,50,25,100,14.165321370855919,82.8
rank_assignments_borda,50,37,10,9.972999093929324,493.9
rank_assignments_approval,50,37,10,8.952682975938789,414.1
rank_assignments_majority_judgment,50,37,10,11.734440138239178,225.3
rank_assignments_cumulative_voting,50,37,10,12.655824007175983,504.1
rank_assignments_condorcet_method,50,37,10,12.239531113444695,3380.4
rank_assignments_range,50,37,10,12.73145071982281,1693.2
cbba_task_allocation,50,37,10,23.84439683443157,2044.7
ssia_task_allocation,50,37,10,21.417056790465356,141692.5
ilp_task_allocation,50,37,10,23.92191621427653,47517.8
jv_task_allocation,50,37,10,23.92191621427653,85.1
rank_assignments_borda,50,37,10,14.411742405459862,483.6
rank_assignments_approval,50,37,10,13.255209291566473,401.5
rank_assignments_majority_judgment,50,37,10,11.306362629618445,229.6
rank_assignments_cumulative_voting,50,37,10,15.57830087081911,520.9
rank_assignments_condorcet_method,50,37,10,17.664290734247363,3391.9
rank_assignments_range,50,37,10,15.773895698192822,1808.6
cbba_task_allocation,50,37,10,24.498164554514787,2948.6
ssia_task_allocation,50,37,10,24.409613788020614,164247.6
ilp_task_allocation,50,37,10,24.653203314204713,51138.4
jv_task_allocation,50,37,10,24.65320331420471,91.8
rank_assignments_borda,50,37,10,8.861874559548976,432.8
rank_assignments_approval,50,37,10,10.885176940485874,362.2
rank_assignments_majority_judgment,50,37,10,7.682046577742517,233.0
rank_assignments_cumulative_voting,50,37,10,9.74282694050136,500.3
rank_assignments_condorcet_method,50,37,10,12.392436188132129,3429.7
rank_assignments_range,50,37,10,12.708163473901093,1707.7
cbba_task_allocation,50,37,10,26.535447470709556,2026.8
ssia_task_allocation,50,37,10,25.63523920968908,130124.1
ilp_task_allocation,50,37,10,26.558703284663046,51787.2
jv_task_allocation,50,37,10,26.558703284663043,89.7
rank_assignments_borda,50,37,10,8.625621665156547,481.7
rank_assignments_approval,50,37,10,7.152048726467331,410.0
rank_assignments_majority_judgment,50,37,10,6.9025237749639,235.0
rank_assignments_cumulative_voting,50,37,10,8.003472656108906,512.4
rank_assignments_condorcet_method,50,37,10,10.234839066040063,3427.3
rank_assignments_range,50,37,10,10.842813717579423,1847.1
cbba_task_allocation,50,37,10,19.637250254614077,3037.6
ssia_task_allocation,50,37,10,19.36080556522594,112342.6
ilp_task_allocation,50,37,10,19.71476963445904,50382.2
jv_task_allocation,50,37,10,19.71476963445904,92.4
rank_assignments_borda,50,37,10,8.43315211919863,512.6
rank_assignments_approval,50,37,10,8.403231652068863,423.5
rank_assignments_majority_judgment,50,37,10,10.945085806245128,270.0
rank_assignments_cumulative_voting,50,37,10,10.690878888553307,545.9
rank_assignments_condorcet_method,50,37,10,12.312469802662456,3451.3
rank_assignments_range,50,37,10,11.182580152694694,1854.7
cbba_task_allocation,50,37,10,19.13498184102141,2931.9
ssia_task_allocation,50,37,10,19.212501220866372,126561.0
ilp_task_allocation,50,37,10,19.290020600711333,58256.9
jv_task_allocation,50,37,10,19.290020600711333,95.1
rank_assignments_borda,50,37,25,16.344360949706317,1275.5
rank_assignments_approval,50,37,25,13.988271418503977,952.5
rank_assignments_majority_judgment,50,37,25,14.28411040538774,443.5
rank_assignments_cumulative_voting,50,37,25,15.380851706433102,1225.6
rank_assignments_condorcet_method,50,37,25,18.37436511192152,22193.5
rank_assignments_range,50,37,25,19.576327035435014,2007.4
cbba_task_allocation,50,37,25,27.017399684872814,3202.1
ssia_task_allocation,50,37,25,26.895277736475265,166358.2
ilp_task_allocation,50,37,25,27.606546971694517,54176.2
jv_task_allocation,50,37,25,27.606546971694517,100.7
rank_assignments_borda,50,37,25,8.764096310955042,1317.3
rank_assignments_approval,50,37,25,9.97099444138322,943.5
rank_assignments_majority_judgment,50,37,25,12.310003276940119,453.7
rank_assignments_cumulative_voting,50,37,25,9.500654384375315,1480.7
rank_assignments_condorcet_method,50,37,25,13.75949171514775,23268.9
rank_assignments_range,50,37,25,14.078723088993854,1993.1
cbba_task_allocation,50,37,25,23.607417239081656,1925.4
ssia_task_allocation,50,37,25,23.59650535080424,133122.4
ilp_task_allocation,50,37,25,23.684936618926617,55385.3
jv_task_allocation,50,37,25,23.684936618926614,101.8
rank_assignments_borda,50,37,25,9.898926539155626,1181.7
rank_assignments_approval,50,37,25,8.28859042149566,989.8
rank_assignments_majority_judgment,50,37,25,10.36065516825325,467.9
rank_assignments_cumulative_voting,50,37,25,10.936964528009305,1263.2
rank_assignments_condorcet_method,50,37,25,11.867193930678832,22832.6
rank_assignments_range,50,37,25,13.10149312459102,2117.3
cbba_task_allocation,50,37,25,21.029055868347783,3152.1
ssia_task_allocation,50,37,25,20.874226694493984,132565.4
ilp_task_allocation,50,37,25,21.184094628037702,50399.9
jv_task_allocation,50,37,25,21.184094628037705,88.3
rank_assignments_borda,50,37,25,13.157625480029173,1136.4
rank_assignments_approval,50,37,25,11.523557837511326,1353.9
rank_assignments_majority_judgment,50,37,25,13.68276329268696,516.7
rank_assignments_cumulative_voting,50,37,25,16.48834818784317,1233.6
rank_assignments_condorcet_method,50,37,25,16.398093481309388,22398.9
rank_assignments_range,50,37,25,16.251403179931494,2074.3
cbba_task_allocation,50,37,25,27.390306955886647,3463.8
ssia_task_allocation,50,37,25,27.55211419874214,152609.4
ilp_task_allocation,50,37,25,27.777903855111454,54750.4
jv_task_allocation,50,37,25,27.777903855111454,93.0
rank_assignments_borda,50,37,25,7.900966475385078,1137.7
rank_assignments_approval,50,37,25,12.078885397837153,943.7
rank_assignments_majority_judgment,50,37,25,13.147484400467752,465.6
rank_assignments_cumulative_voting,50,37,25,12.686599606677717,1405.3
rank_assignments_condorcet_method,50,37,25,13.851344605874285,22577.4
rank_assignments_range,50,37,25,13.566602491678868,1849.7
cbba_task_allocation,50,37,25,20.628763912241876,3962.7
ssia_task_allocation,50,37,25,20.4351750484656,167074.8
ilp_task_allocation,50,37,25,20.977601121544197,64742.2
jv_task_allocation,50,37,25,20.977601121544197,105.1
rank_assignments_borda,50,37,50,7.757461860134543,2249.5
rank_assignments_approval,50,37,50,9.085049219080819,1868.2
rank_assignments_majority_judgment,50,37,50,5.187556629417095,818.4
rank_assignments_cumulative_voting,50,37,50,9.89953374174131,2382.8
rank_assignments_condorcet_method,50,37,50,11.424175708590845,92854.3
rank_assignments_range,50,37,50,10.918893451798693,2398.5
cbba_task_allocation,50,37,50,19.243546087142064,3038.7
ssia_task_allocation,50,37,50,19.178580218809305,143317.1
ilp_task_allocation,50,37,50,19.576879420475393,47926.1
jv_task_allocation,50,37,50,19.576879420475397,94.6
rank_assignments_borda,50,37,50,13.550809815073972,2324.5
rank_assignments_approval,50,37,50,11.206614315916642,1757.5
rank_assignments_majority_judgment,50,37,50,11.161279965079006,773.2
rank_assignments_cumulative_voting,50,37,50,12.44434651093625,2252.2
rank_assignments_condorcet_method,50,37,50,13.797744275961922,90524.3
rank_assignments_range,50,37,50,14.527835889774467,2204.0
cbba_task_allocation,50,37,50,19.364160472178526,2598.8
ssia_task_allocation,50,37,50,19.18705893919017,157088.7
ilp_task_allocation,50,37,50,19.36416047217852,48960.8
jv_task_allocation,50,37,50,19.364160472178526,78.7
rank_assignments_borda,50,37,50,10.083338367059296,2310.8
rank_assignments_approval,50,37,50,11.63389649583507,1964.5
rank_assignments_majority_judgment,50,37,50,10.23421926910299,786.9
rank_assignments_cumulative_voting,50,37,50,13.480774923329593,2411.8
rank_assignments_condorcet_method,50,37,50,14.563750247313262,89067.4
rank_assignments_range,50,37,50,14.722447262329249,2177.8
cbba_task_allocation,50,37,50,20.324735100816355,1516.7
ssia_task_allocation,50,37,50,20.103537432138612,175735.0
ilp_task_allocation,50,37,50,20.32473510081635,47538.3
jv_task_allocation,50,37,50,20.324735100816355,86.6
rank_assignments_borda,50,37,50,14.820577871740662,2112.6
rank_assignments_approval,50,37,50,15.323939785878364,1791.9
rank_assignments_majority_judgment,50,37,50,15.005214940098663,784.5
rank_assignments_cumulative_voting,50,37,50,17.964863977965344,2294.0
rank_assignments_condorcet_method,50,37,50,17.474911909795633,88241.0
rank_assignments_range,50,37,50,18.484293545379998,2255.5
cbba_task_allocation,50,37,50,25.764398935554787,3210.5
ssia_task_allocation,50,37,50,25.49874663607226,143083.6
ilp_task_allocation,50,37,50,25.91943769524471,51467.5
jv_task_allocation,50,37,50,25.91943769524471,89.1
rank_assignments_borda,50,37,50,7.530836605255209,2144.0
rank_assignments_approval,50,37,50,8.158743581999396,1847.5
rank_assignments_majority_judgment,50,37,50,6.867341185945837,927.4
rank_assignments_cumulative_voting,50,37,50,10.550354239073432,2793.8
rank_assignments_condorcet_method,50,37,50,9.558529010038903,87774.6
rank_assignments_range,50,37,50,10.314516650873832,2254.2
cbba_task_allocation,50,37,50,16.20221544046605,3136.4
ssia_task_allocation,50,37,50,15.93668263935532,147996.5
ilp_task_allocation,50,37,50,16.20221544046605,55259.6
jv_task_allocation,50,37,50,16.202215440466045,85.3
rank_assignments_borda,50,37,100,8.816168327796236,4733.5
rank_assignments_approval,50,37,100,9.338406099492552,3896.7
rank_assignments_majority_judgment,50,37,100,12.044927267678062,1578.3
rank_assignments_cumulative_voting,50,37,100,10.917214113184288,5265.4
rank_assignments_condorcet_method,50,37,100,14.113103437327693,381671.9
rank_assignments_range,50,37,100,14.526513283295676,2737.2
cbba_task_allocation,50,37,100,21.978313465170505,3159.1
ssia_task_allocation,50,37,100,22.03388957008883,156144.7
ilp_task_allocation,50,37,100,22.210871604705385,52084.7
jv_task_allocation,50,37,100,22.210871604705382,161.4
rank_assignments_borda,50,37,100,14.888371464452714,4775.9
rank_assignments_approval,50,37,100,13.186348521421422,3779.5
rank_assignments_majority_judgment,50,37,100,13.345581037247149,1572.0
rank_assignments_cumulative_voting,50,37,100,15.458092339329772,4974.8
rank_assignments_condorcet_method,50,37,100,16.656153692425818,387575.3
rank_assignments_range,50,37,100,16.488771007059825,2954.8
cbba_task_allocation,50,37,100,23.7821699003008,3097.5
ssia_task_allocation,50,37,100,23.42808633269589,154624.8
ilp_task_allocation,50,37,100,23.93720865999072,50788.9
jv_task_allocation,50,37,100,23.93720865999072,86.9
rank_assignments_borda,50,37,100,12.221080629530835,4685.6
rank_assignments_approval,50,37,100,11.972140205045447,3796.8
rank_assignments_majority_judgment,50,37,100,10.73270538103757,1618.3
rank_assignments_cumulative_voting,50,37,100,12.985629975822631,4837.9
rank_assignments_condorcet_method,50,37,100,14.4639541370156,387749.8
rank_assignments_range,50,37,100,13.57963984192552,3005.8
cbba_task_allocation,50,37,100,19.281433064216824,2924.3
ssia_task_allocation,50,37,100,19.137635277012244,146228.2
ilp_task_allocation,50,37,100,19.513991203751708,52195.0
jv_task_allocation,50,37,100,19.51399120375171,96.1
rank_assignments_borda,50,37,100,14.117123492352619,4582.3
rank_assignments_approval,50,37,100,12.833050829873129,3736.0
rank_assignments_majority_judgment,50,37,100,11.158276094128254,1543.6
rank_assignments_cumulative_voting,50,37,100,16.806747104884945,4875.8
rank_assignments_condorcet_method,50,37,100,18.392711847284975,374832.8
rank_assignments_range,50,37,100,17.308347214935257,2884.9
cbba_task_allocation,50,37,100,26.45036690109939,3029.9
ssia_task_allocation,50,37,100,26.251441591556212,204036.0
ilp_task_allocation,50,37,100,26.76044442047924,53186.0
jv_task_allocation,50,37,100,26.76044442047924,90.3
rank_assignments_borda,50,37,100,13.218893451798694,4804.3
rank_assignments_approval,50,37,100,14.297288085155158,3906.3
rank_assignments_majority_judgment,50,37,100,13.331769108008276,1601.7
rank_assignments_cumulative_voting,50,37,100,15.52308089699448,4930.5
rank_assignments_condorcet_method,50,37,100,15.634779276134722,378989.1
rank_assignments_range,50,37,100,16.08622395548638,3347.2
cbba_task_allocation,50,37,100,24.040678174393936,3507.7
ssia_task_allocation,50,37,100,23.667930780527122,221734.9
ilp_task_allocation,50,37,100,24.27323631392882,63419.8
jv_task_allocation,50,37,100,24.273236313928823,94.6
rank_assignments_borda,50,50,10,12.019147678760673,527.0
rank_assignments_approval,50,50,10,14.246641275169589,454.4
rank_assignments_majority_judgment,50,50,10,14.622439735541105,255.9
rank_assignments_cumulative_voting,50,50,10,14.52536997885835,594.1
rank_assignments_condorcet_method,50,50,10,14.960565175992125,3872.0
rank_assignments_range,50,50,10,17.5020084904969,2690.2
cbba_task_allocation,50,50,10,26.460180754635868,3215.2
ssia_task_allocation,50,50,10,26.40722972777126,229624.8
ilp_task_allocation,50,50,10,26.731498584093234,62916.1
