jv_task_allocation,10,7,10,5.6977183217784715,128.4
rank_assignments_borda,10,7,10,3.79433793719508,101.9
rank_assignments_approval,10,7,10,2.843846629560915,74.6
rank_assignments_majority_judgment,10,7,10,3.79433793719508,206.4
rank_assignments_cumulative_voting,10,7,10,4.5887753293768325,119.7
rank_assignments_condorcet_method,10,7,10,4.744928699815918,660.1
rank_assignments_range,10,7,10,4.744928699815917,22.5
cbba_task_allocation,10,7,10,5.638284021742668,69.5
ssia_task_allocation,10,7,10,5.638284021742668,14.4
ilp_task_allocation,10,7,10,5.638284021742668,33185.1
jv_task_allocation,10,7,10,5.638284021742668,127.3
rank_assignments_borda,10,7,10,1.821583178726036,100.1
rank_assignments_approval,10,7,10,2.8710575139146566,74.7
rank_assignments_majority_judgment,10,7,10,2.0,200.7
rank_assignments_cumulative_voting,10,7,10,2.8351886209029065,118.4
rank_assignments_condorcet_method,10,7,10,2.8351886209029065,656.1
rank_assignments_range,10,7,10,3.0,23.2
cbba_task_allocation,10,7,10,4.633271490414348,91.4
ssia_task_allocation,10,7,10,3.7149041434755716,14.6
ilp_task_allocation,10,7,10,4.789424860853432,34022.1
jv_task_allocation,10,7,10,4.789424860853432,127.6
rank_assignments_borda,10,7,25,6.009585652442795,241.6
rank_assignments_approval,10,7,25,4.388682745825603,178.2
rank_assignments_majority_judgment,10,7,25,6.009585652442795,400.9
rank_assignments_cumulative_voting,10,7,25,6.009585652442796,274.0
rank_assignments_condorcet_method,10,7,25,5.269635126777984,4314.8
rank_assignments_range,10,7,25,5.269635126777985,50.7
cbba_task_allocation,10,7,25,4.509276437847866,194.4
ssia_task_allocation,10,7,25,4.388682745825603,14.3
ilp_task_allocation,10,7,25,6.009585652442795,34163.8
jv_task_allocation,10,7,25,6.009585652442795,200.8
rank_assignments_borda,10,7,25,0.0,245.2
rank_assignments_approval,10,7,25,0.7894248608534322,174.9
rank_assignments_majority_judgment,10,7,25,0.0,398.4
rank_assignments_cumulative_voting,10,7,25,1.7894248608534322,252.5
rank_assignments_condorcet_method,10,7,25,1.7894248608534322,4270.9
rank_assignments_range,10,7,25,1.7894248608534322,50.0
