Robots,Tasks,Candidates,Voting_Method,Suitability_Method,Score_Voting,Time_Voting,Score_CBBA,Time_CBBA,Score_SSIA,Time_SSIA,Score_ILP,Time_ILP
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,10.18577226,188610.9,161.2145288,5777.4,41.94501135,400.4,161.5561072,504297.3
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,13.79711319,166224.3,122.1989157,6381.7,40.59858833,447.1,124.6617411,412731
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,8.772779644,173746.1,189.1915705,6050.5,26.12808023,424.2,190.8851645,400635.9
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,25.0216696,165306.2,168.3806127,5878.7,32.30751733,403.5,168.8224495,420492.4
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,10.10170555,170066.5,137.4428294,5848.2,38.169056,405.5,137.6947238,399153.1
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,15.22586257,166813.5,139.4467262,5981.5,52.9810322,401.3,139.4467262,402904
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,13.89686561,189602.9,167.3096938,5964.2,24.72164679,402.7,167.9150301,399854.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,11.36782767,178390.1,187.8130436,5702.5,29.51564868,397.7,187.8130436,410631.1
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,10.77860863,163945.3,209.2215433,3757.8,31.08326358,414.7,209.2215433,403346.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,11.8945923,155720.2,199.3129911,6060.6,33.19226569,412.7,200.9003052,414987.5
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,13.81162046,172026.3,150.13406,6211.5,24.66223317,413,150.37701,396680.1
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,11.01267242,173060.4,146.670103,5810,31.72094756,426.2,146.670103,417706.1
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,8.24060103,177060.5,165.8536807,5938.3,33.17980062,407.4,165.8536807,406697.6
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,13.02129978,143972.1,242.9839547,6714.6,73.6702962,461.7,242.9839547,372886.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,12.39994142,135209.1,395.7134319,4668.3,22.21165617,323.2,397.3157881,412864.5
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,8.688561835,138844.6,152.3385285,4408.1,32.25818263,308.1,152.3385285,337191.3
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,7.64447354,156016,377.1871813,6174.2,28.80937628,340.4,377.4380856,342761.8
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,13.86450369,142695.8,399.8454864,4481.3,35.06039315,311.8,400.8465911,322794.9
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,13.39143807,142985.9,144.705695,4734.4,24.62315399,329.4,146.3039476,325483.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_distance,8.484553099,138475.8,171.5378701,4582.4,55.94691593,337.3,171.5378701,336351
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,305.0756885,133005.3,572.7408462,9995.6,307.7681706,323.5,599.6824385,322077.5
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,289.4022505,133424.6,548.1081739,7483.2,379.6342291,314.1,623.0807611,326909.6
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,291.0157979,136159.5,510.2918871,9090.7,283.8117798,324.1,557.1978896,345495.9
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,309.0631866,127807.3,542.8044407,9909.8,358.2391507,324.8,567.3705615,343966.1
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,295.0252699,142484.7,581.9571632,8553.7,317.4369337,323.4,617.6308795,422109.5
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,303.1503351,141469.4,530.0198249,11593.1,287.5625013,324.5,573.2142758,335412.9
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,300.7981004,141539.6,530.0184377,12800.2,307.3716804,325.4,576.4042651,330108.7
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,295.6329862,150245.1,532.864104,6989.2,269.641513,324.3,559.6849863,325312.3
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,296.5976956,120229.7,516.3994417,8636.7,297.1100581,323.4,551.3118569,328418.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,293.2196571,126790,518.8697651,7348.4,298.6306946,307.3,582.5352844,322628.4
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,299.1506289,137509.1,518.4087049,7446,236.6781683,327.1,563.054882,321788.5
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,312.9262489,134480.7,526.3511893,11795.7,341.5552441,336.7,608.2864642,347806.8
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,288.8962977,125856.2,551.321624,5773.2,303.5846486,319.2,565.8424691,321467.4
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,311.0508761,130057.1,544.4221016,6728.8,280.5095175,323.5,585.4477921,333763.4
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,323.5673538,126518.8,517.1574549,11747,250.4269327,323.7,571.625062,334902
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,360.0453655,122100.8,564.1989218,8157.1,310.5582262,306.9,600.4056608,328316.7
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,315.8196878,149328.6,472.8541571,8557.4,280.6076703,309.2,551.4627059,324605.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,315.0208069,137272.5,514.4736248,9733.7,268.3115129,308.1,571.4719647,338183.6
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,326.207902,131387.3,530.2122636,7699.6,297.3627236,319.5,583.8556514,434413.2
20,200,2000,rank_assignments_majority_judgment,evaluate_suitability_priority,287.1303809,131736.1,536.3500526,9884.1,278.8453512,307.2,593.5106235,326436
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,252.183282,122363.2,332.1154962,8945.5,248.6807901,311.7,352.9722752,368652.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,255.3492751,122521.6,332.2731463,5597,252.9606712,308.2,358.9297937,338645
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,256.30954,125988.5,348.1265886,10894.3,245.788101,314.4,365.8610519,326835.8
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,255.2255799,118678.2,354.60076,7774.6,251.9290779,309,361.1080693,342731.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,241.4177749,121109.9,315.1109006,8511.2,236.4262591,420.8,332.7090744,453619.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,247.4300013,186218.6,344.2029056,9296.3,225.7797315,474.5,357.2288242,373414.2
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,241.1804137,145154.1,332.6829122,13127.2,257.7395896,330.4,345.6436218,330009.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,249.5853255,123781.3,341.7355423,9904.3,257.6257539,330,359.9551441,336986.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,263.9569283,129557.7,343.2903056,7351.5,257.5892369,323.6,364.2857189,324120.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,238.0498739,133660.9,322.8539422,8859,238.4834905,353.9,336.948983,330751.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,261.344465,124100,341.0169775,8760.5,239.5141232,333.2,357.5869089,340334.8
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,262.0314619,122460.4,341.2711119,6231.7,227.888905,309.8,363.5235323,327374.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,263.7257246,125626.8,353.3393989,4864.3,240.2887291,328.1,367.1336558,321489.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,259.6100414,126481.9,345.6999708,7585.2,236.2719151,313.1,380.5623817,342038.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,250.112664,134796.9,348.3525339,11254.4,229.3404002,324.8,366.9123198,332886.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,243.1983016,127264.1,332.515986,7641.5,242.0498237,323,343.1596975,331070.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,257.7076322,121985.7,340.3460708,11745.7,238.6773396,313.8,364.8456653,351213.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,246.9309859,125417.5,341.80057,17742.4,236.4224418,368.9,348.2435976,336619.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,237.1419604,129895.5,326.0532099,6806.3,239.9972338,327,342.2601983,330070.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_loose,247.542613,124680.7,332.4161282,8180.9,247.6849156,340.8,337.1927021,403638.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,13.82030625,166517.8,13.82030625,4661,13.82030625,2185.9,13.82030625,395784.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,25.36864579,258083.9,73.27777409,4667.9,73.27777409,1826.9,73.27777409,387524.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,14.32183482,147417.3,44.10905185,4671.6,44.10905185,1978.9,44.10905185,381477.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,30.16994569,151324.8,39.34475276,5182.6,32.50217508,2043.7,39.34475276,444503.2
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,13.9024341,201381.4,74.45992415,6237.8,62.59725694,2107.6,86.42076453,404915.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,34.37585587,144893.5,65.44493784,4880.5,65.44493784,1919.3,65.44493784,384585.2
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,29.23229254,145981.1,47.77894426,4744.7,59.52078037,1999.7,59.52078037,373382.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,13.46338276,127504.4,13.46338276,3399.2,13.46338276,1483.6,13.46338276,288982.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,15.73527338,96271.4,48.57940125,3432.4,74.28835086,1301.6,74.28835086,274470.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,12.92738777,112143.1,54.96803655,3275.5,67.89542432,1396.7,67.89542432,276106.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,0,89149.1,0,3004.6,0,1421.4,0,272272.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,35.76114378,121220,93.16098654,3664.6,90.95090589,1332.8,97.10340389,262284.8
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,27.68578621,90594.5,47.0579575,3173.9,58.86648389,1286.5,59.36648389,273618.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,42.68839231,101736.7,76.79018315,3395.3,73.3285753,1301.2,76.79018315,277585.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,13.66527935,97791.1,48.74994337,3310.8,47.48753514,1354.6,48.74994337,273931.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,20.48441261,94642.8,96.45013407,3518.6,89.75993477,1348.1,96.45013407,277114.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,12.6448771,93189.9,89.15791808,3359.8,89.15791808,1327.7,89.15791808,288686.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,29.67328386,93927,91.44570312,3211.2,101.4041235,1209.2,119.235772,360772.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,16.58619875,88469.6,16.58619875,3180.9,16.58619875,1434.7,16.58619875,276641.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_strict,24.9887711,88999.1,44.08174253,3247.1,42.22641669,1302.1,49.38857464,271088.8
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,25.88087903,121253,109.8270574,4810.6,28.6012429,329.9,110.9169957,340235.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,34.85993652,121302.3,148.5288408,4505.3,27.41770127,314,148.6648089,323410.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,85.27191196,131396.7,209.8762559,4426.2,26.84158676,314.1,211.2722371,318704.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,80.67134331,129892.8,189.206308,6253.5,35.71251178,329.3,192.2679422,349899.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,35.52170112,127641.2,156.363739,4776.4,45.24364947,328.2,156.363739,343460
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,45.69006431,177606,169.5483658,10702.6,21.25893929,469.5,169.5483658,434008.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,91.90528869,161196.7,233.0530532,4569,28.14985877,403,233.468968,340204.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,31.10119385,131485.8,134.4791533,5522.9,47.22409236,313.1,135.6417608,334360.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,29.67152799,119255.5,123.7524127,4762,18.41776097,329.2,125.2142504,346667.2
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,74.66356139,148509.2,195.4863754,6209.4,87.35451117,364.9,196.6250029,324038.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,32.63132839,121704.6,112.0675122,4575.8,38.99979075,329,112.1290255,432563.8
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,37.90726137,121542.7,159.4649988,4522,26.69817269,327.1,159.4649988,325831.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,67.37889989,155722.7,179.7637549,4581.3,41.80490331,321.7,181.5644199,325820.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,26.92078195,122526.2,148.2632357,4588.3,22.74947984,334.3,148.2632357,334577.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,32.0560431,125500.5,120.0327368,4690.1,31.31338273,310.3,120.0327368,316813.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,94.66909081,137025.7,268.8935016,4982.2,44.24578859,364.3,268.8935016,323256.2
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,54.24101335,128921.2,164.3514076,4446,28.36764347,313.1,164.4098589,338611
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,28.28353324,126125.7,137.9195133,4544.9,16.33640285,313.8,137.9195133,331238.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,59.23287679,127316.3,233.9883963,4892.1,24.15855351,346.6,233.9883963,323024
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_distance,41.98898357,131547.2,168.1426316,5319.1,29.96809823,334,168.8801963,331978.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,354.89695,123016.3,556.6558223,12884.3,323.2330846,313.9,585.79834,417886.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,362.2334848,128187.3,506.428131,8167.2,295.1223309,379.7,563.8279392,335386.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,382.5314512,123541.5,549.4797716,9338.4,326.1781202,328.4,585.8734771,342322.7
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,360.2312745,126110.6,529.6780405,10326.8,302.0900193,329.4,603.4283055,328496.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,323.4016992,123535.3,554.9877058,7605.3,325.6572328,407.7,589.7084889,325820.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,312.0568515,121312.8,514.9790224,11115.2,331.2247594,342.2,542.4628136,348311.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,388.2691084,122598,561.6429195,6647.4,297.6084601,462.3,577.6664344,368004.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,355.4761464,151709,551.063801,10161,298.3157306,310.7,579.6116218,328496.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,351.5870707,123929.3,581.7098306,6642.5,259.235266,343.7,607.6221364,338107.5
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,333.4331062,123232.1,518.4054311,10156,259.0023601,308.4,577.8813336,329018.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,331.5196322,159471.6,528.0671176,10743.9,239.2341164,330.2,552.9219561,329614.9
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,354.5704251,130625.3,555.5339324,7105.2,304.3754403,334.2,591.7196658,339765.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,346.4892661,120741.3,475.7796919,10719.3,273.8640729,360.6,526.1954916,335492.1
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,342.5036106,122331.5,523.9156052,7471.8,235.7105958,340.1,591.0557097,452059.8
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,368.2820792,128092.3,523.5065313,9793.2,308.4660126,341.2,601.30122,344024.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,374.2991528,123911.2,538.2674285,11437.9,229.4440549,339.1,604.1315687,324430.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,336.9171163,123100.3,493.1099805,10751.5,283.0172483,344.4,560.3748314,334928.6
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,359.9381786,127218.5,501.5783833,8870.4,271.1116178,341.8,569.8065688,333941.4
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,342.1694533,125128.9,511.3400263,6536.1,277.3493794,317,563.6741016,321671.3
20,200,2000,rank_assignments_cumulative_voting,evaluate_suitability_priority,362.2346949,122930.4,553.4453299,10741.3,259.6753524,392.7,638.9865942,337464.9
20,200,2000,rank_assignments_range,evaluate_suitability_loose,264.3355216,24386.9,351.0024981,8522.8,247.7997103,350.5,368.9647391,337161.5
20,200,2000,rank_assignments_range,evaluate_suitability_loose,245.9726875,19595.7,351.536306,8986,221.1166791,307.6,364.0560307,330033.1
20,200,2000,rank_assignments_range,evaluate_suitability_loose,245.1832181,20638.2,324.629073,7357.8,225.5389926,343.5,344.3910549,345641.4
20,200,2000,rank_assignments_range,evaluate_suitability_loose,246.423147,19561.5,356.7158305,8039.9,235.8853007,304.6,374.2465491,438563.6
20,200,2000,rank_assignments_range,evaluate_suitability_loose,244.0511562,19609.1,346.6607459,4675.7,236.9152413,322.6,351.914826,337136.9
20,200,2000,rank_assignments_range,evaluate_suitability_loose,249.683114,18511,338.064831,6802.6,233.0520731,323.6,347.5691174,335033.5
20,200,2000,rank_assignments_range,evaluate_suitability_loose,258.0002791,18956.5,360.3532595,6272.7,233.8004436,307,376.618287,338478.4
20,200,2000,rank_assignments_range,evaluate_suitability_loose,249.4911463,19033.9,351.3212472,9337.3,257.8601848,323.5,363.2611702,356322.3
20,200,2000,rank_assignments_range,evaluate_suitability_loose,257.2679997,20882.4,363.4257618,9222.8,240.7350498,320.9,383.7777624,330339.6
20,200,2000,rank_assignments_range,evaluate_suitability_loose,256.406819,18716.3,343.9248647,7054.2,236.5465369,308.7,363.6990564,342432.5
20,200,2000,rank_assignments_range,evaluate_suitability_loose,270.6516143,29421.3,382.7900213,11868.4,245.7819417,365,401.0692627,346022.7
20,200,2000,rank_assignments_range,evaluate_suitability_loose,236.6266486,19979.1,311.5165355,8065.8,216.9867857,328.9,327.1862953,327674
20,200,2000,rank_assignments_range,evaluate_suitability_loose,243.9002581,19401.8,340.7104647,10076.6,251.1482439,305.6,353.0251477,328966.4
20,200,2000,rank_assignments_range,evaluate_suitability_loose,261.8467635,19273,358.9451832,6559.9,248.8345298,304.2,385.5950534,345082.8
20,200,2000,rank_assignments_range,evaluate_suitability_loose,252.0362707,21360.7,340.0405304,8239.7,257.5155914,342,354.1617267,333247.6
20,200,2000,rank_assignments_range,evaluate_suitability_loose,264.4902394,18332.1,349.8437795,6619.7,254.6524215,305,378.0348856,338987
20,200,2000,rank_assignments_range,evaluate_suitability_loose,256.2864407,18619.5,334.2607604,9375.7,251.455895,311.5,358.9575316,342210.6
20,200,2000,rank_assignments_range,evaluate_suitability_loose,259.6059621,21095.4,358.9934821,7995.9,251.7593823,314.5,376.8606249,427386.9
20,200,2000,rank_assignments_range,evaluate_suitability_loose,239.2140743,21890.7,319.939818,5505.9,237.3494534,348.1,336.6370825,345321.6
20,200,2000,rank_assignments_range,evaluate_suitability_loose,259.0818953,32047.3,368.0612079,12566.9,241.7074935,451,377.1493869,458705.2
20,200,2000,rank_assignments_range,evaluate_suitability_strict,17.68081116,29168.6,51.7348268,4830.6,51.7348268,1963.5,51.7348268,352874.4
20,200,2000,rank_assignments_range,evaluate_suitability_strict,0,20046.4,0,3270.8,0,1429,0,275745.2
20,200,2000,rank_assignments_range,evaluate_suitability_strict,39.30625901,18356.3,68.65108495,3216.1,66.08584624,1297.6,68.65108495,277543.1
20,200,2000,rank_assignments_range,evaluate_suitability_strict,37.48639296,18629.9,38.44001097,3216.6,34.47688365,1354.8,38.44001097,276429.3
20,200,2000,rank_assignments_range,evaluate_suitability_strict,17.00754863,29844.8,31.30538125,4636.2,31.30538125,2028.8,31.30538125,284127
20,200,2000,rank_assignments_range,evaluate_suitability_strict,18.18735111,22550.6,40.92425319,3411.9,40.92425319,1482.8,40.92425319,268739.6
20,200,2000,rank_assignments_range,evaluate_suitability_strict,12.05070238,18357.9,12.05070238,3118.6,12.05070238,1355.9,12.05070238,277568.4
20,200,2000,rank_assignments_range,evaluate_suitability_strict,15.35994803,18907,66.26368355,3377.8,66.26368355,1357.3,66.26368355,370235
20,200,2000,rank_assignments_range,evaluate_suitability_strict,27.75709224,21426.3,70.13393586,3543.8,66.34403607,1320.9,70.13393586,267899.2
20,200,2000,rank_assignments_range,evaluate_suitability_strict,17.00011549,19356.3,57.33832996,3286.9,53.70434006,1377.9,57.33832996,278429.5
20,200,2000,rank_assignments_range,evaluate_suitability_strict,34.68789455,18320.9,36.99793297,3289.4,30.61701418,1312.9,36.99793297,276443.5
20,200,2000,rank_assignments_range,evaluate_suitability_strict,34.53470968,18560.4,49.14402776,3959.5,49.14402776,1366.9,65.20688358,279740.5
20,200,2000,rank_assignments_range,evaluate_suitability_strict,15.65715624,18507.4,42.03201361,3079.4,42.03201361,1329.7,42.03201361,285779.9
20,200,2000,rank_assignments_range,evaluate_suitability_strict,18.89916978,18746.5,71.78389066,3317.6,71.78389066,1267.2,85.46560388,283542.8
20,200,2000,rank_assignments_range,evaluate_suitability_strict,30.65200482,26875.8,63.74481982,3832.7,77.45345252,1529.3,78.15274783,278451.4
20,200,2000,rank_assignments_range,evaluate_suitability_strict,16.11734519,18266.4,29.20454775,3358.4,27.86301984,1436.3,29.20454775,380804.9
20,200,2000,rank_assignments_range,evaluate_suitability_strict,25.45528446,30691.8,56.16533198,4917.8,56.16533198,1964.2,56.16533198,384804.9
20,200,2000,rank_assignments_range,evaluate_suitability_strict,17.11933253,19558.3,49.62372168,3162.6,49.62372168,1324.4,49.62372168,280099.8
20,200,2000,rank_assignments_range,evaluate_suitability_strict,16.76695733,20666,42.93425346,3236.3,42.93425346,1301.4,42.93425346,367445
20,200,2000,rank_assignments_range,evaluate_suitability_strict,23.17918774,34102.5,59.27820637,5321.1,70.55557598,2172.3,85.65779328,393874.1
20,200,2000,rank_assignments_range,evaluate_suitability_distance,63.38512131,32390.4,179.5344682,9111.8,29.21664915,619.5,180.3484936,478572.5
20,200,2000,rank_assignments_range,evaluate_suitability_distance,99.23166134,31519.3,248.1401467,7298.5,23.35330708,479.3,248.1401467,594735.3
20,200,2000,rank_assignments_range,evaluate_suitability_distance,49.6800892,35177.2,160.7701112,7507.6,33.97864842,475.1,160.7701112,467937.4
20,200,2000,rank_assignments_range,evaluate_suitability_distance,102.5889939,35508.9,262.0712981,6820.7,33.57375469,483.9,262.4912841,477696
20,200,2000,rank_assignments_range,evaluate_suitability_distance,81.53130815,36010.9,217.5068217,7214,32.26374836,499,218.0415485,459264.1
20,200,2000,rank_assignments_range,evaluate_suitability_distance,54.99094692,30756.2,147.9259579,6641.4,25.12671385,438,147.9259579,415807
20,200,2000,rank_assignments_range,evaluate_suitability_distance,164.7174253,30696.8,292.7629859,6008.4,24.85183338,429.6,293.8328307,412459.8
20,200,2000,rank_assignments_range,evaluate_suitability_distance,57.69505578,25874.2,195.7263642,6162.7,28.8307365,439.7,195.7263642,411261.1
20,200,2000,rank_assignments_range,evaluate_suitability_distance,44.21410145,27345.1,147.4684275,5708.6,44.48842184,430.5,149.922165,403346.8
20,200,2000,rank_assignments_range,evaluate_suitability_distance,68.63368297,26765.5,188.0843145,6055.2,41.56702392,407.7,191.5324367,402195.1
20,200,2000,rank_assignments_range,evaluate_suitability_distance,40.3756903,25712.6,169.765115,5706.2,43.02102309,410.4,173.6351849,404222.3
20,200,2000,rank_assignments_range,evaluate_suitability_distance,55.63285294,26772.5,171.0032898,6645.8,22.55460406,654.1,171.0032898,500610.4
20,200,2000,rank_assignments_range,evaluate_suitability_distance,33.40287082,27201.1,137.127558,5872.3,29.70765903,409.9,137.127558,402193.1
20,200,2000,rank_assignments_range,evaluate_suitability_distance,36.05126906,28455.9,129.8285728,6795,26.45520446,457.9,129.8285728,417567.4
20,200,2000,rank_assignments_range,evaluate_suitability_distance,38.77343122,25485.8,157.5612367,5362.6,32.30411131,366.4,159.9493291,413192.4
20,200,2000,rank_assignments_range,evaluate_suitability_distance,54.85521153,32271.1,158.368926,6596,34.80238165,459.7,159.8568629,403863.9
20,200,2000,rank_assignments_range,evaluate_suitability_distance,26.76720394,30418.6,119.8744565,6692.3,32.63459395,445.2,120.0224301,398668.7
20,200,2000,rank_assignments_range,evaluate_suitability_distance,44.70236431,28055.8,166.9481351,5970.5,20.81973627,424.9,171.1304438,398726.8
20,200,2000,rank_assignments_range,evaluate_suitability_distance,47.15579513,33216,170.016763,6693.7,28.54071833,457.3,170.0746448,395286.9
20,200,2000,rank_assignments_range,evaluate_suitability_distance,85.33255548,29117.6,247.7332174,5608.3,33.13604941,475.2,247.7332174,391320.9
20,200,2000,rank_assignments_range,evaluate_suitability_priority,355.4691231,24709.8,543.3952044,13665.4,235.7420457,266.6,574.7189857,417076.1
20,200,2000,rank_assignments_range,evaluate_suitability_priority,351.589973,25627,560.1291153,6741.1,250.4631733,390,588.0877249,420338.8
20,200,2000,rank_assignments_range,evaluate_suitability_priority,343.7621672,28121.4,535.8622468,11494.1,317.2740335,399.6,562.3027912,396142.2
20,200,2000,rank_assignments_range,evaluate_suitability_priority,357.0476411,26548.4,543.5657267,15263.9,267.9116161,435.8,584.4165626,395646.4
20,200,2000,rank_assignments_range,evaluate_suitability_priority,356.4324681,30586.6,492.9625685,17848.4,332.1972537,410.5,566.1172473,438925.5
20,200,2000,rank_assignments_range,evaluate_suitability_priority,328.7233804,32208.9,537.4755557,10608.9,331.0957125,459.6,566.9429145,487456.7
20,200,2000,rank_assignments_range,evaluate_suitability_priority,357.0783697,25946.7,521.016762,8220.1,348.4086334,425.1,586.8675595,412600.6
20,200,2000,rank_assignments_range,evaluate_suitability_priority,387.6645219,27241.2,560.4698775,13417.5,236.3965706,350.6,599.9408565,397226.4
